pattern,support,gain
doordie_success_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._none_early_single||doordie_success_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._none_early_single||doordie_success_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._none_early_single,13,25.0
doordie_success_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._none_early_single||doordie_success_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._none_early_single,23,22.0
doordie_success_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._none_early_single||doordie_success_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._none_early_single||doordie_success_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._none_early_single||doordie_success_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._none_early_single,7,20.0
doordie_success_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._none_early_single||bonus_success_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._unknown_early_zero,9,8.0
bonus_success_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._unknown_early_zero||doordie_success_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._none_early_single,7,6.0
doordie_unknown_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._none_early_zero||doordie_success_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._none_early_single,6,5.0
doordie_success_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._none_early_single,41,-1.0
bonus_success_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._unknown_early_zero,18,-1.0
doordie_unknown_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._none_early_zero,13,-1.0
doordie_success_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._none_early_high,9,-1.0
