pattern,support,gain
regular_success_Bengaluru_Bulls_vs_Puneri_Paltan_none_early_single||regular_success_Bengaluru_Bulls_vs_Puneri_Paltan_none_early_single||regular_success_Bengaluru_Bulls_vs_Puneri_Paltan_none_early_single,9,17.0
regular_success_Bengaluru_Bulls_vs_Puneri_Paltan_none_early_single||regular_success_Bengaluru_Bulls_vs_Puneri_Paltan_none_early_single,17,16.0
doordie_success_Bengaluru_Bulls_vs_Puneri_Paltan_none_early_single||doordie_success_Bengaluru_Bulls_vs_Puneri_Paltan_none_early_single,10,9.0
doordie_success_Bengaluru_Bulls_vs_Puneri_Paltan_none_early_single||bonus_success_Bengaluru_Bulls_vs_Puneri_Paltan_null_early_zero,6,5.0
bonus_success_Bengaluru_Bulls_vs_Puneri_Paltan_null_early_zero||doordie_success_Bengaluru_Bulls_vs_Puneri_Paltan_none_early_single,6,5.0
bonus_success_Bengaluru_Bulls_vs_Puneri_Paltan_null_early_zero||regular_success_Bengaluru_Bulls_vs_Puneri_Paltan_none_early_single,6,5.0
regular_success_Bengaluru_Bulls_vs_Puneri_Paltan_none_early_single,29,-1.0
doordie_success_Bengaluru_Bulls_vs_Puneri_Paltan_none_early_single,25,-1.0
bonus_success_Bengaluru_Bulls_vs_Puneri_Paltan_null_early_zero,18,-1.0
empty_unknown_Bengaluru_Bulls_vs_Puneri_Paltan_none_early_zero,9,-1.0
