pattern,support,gain
doordie_unknown_Bengaluru_Bulls_vs_Patna_Pirates_none_early_zero||doordie_unknown_Bengaluru_Bulls_vs_Patna_Pirates_none_early_zero||doordie_unknown_Bengaluru_Bulls_vs_Patna_Pirates_none_early_zero,5,9.0
doordie_unknown_Bengaluru_Bulls_vs_Patna_Pirates_none_early_zero||doordie_unknown_Bengaluru_Bulls_vs_Patna_Pirates_none_early_zero||doordie_unknown_Bengaluru_Bulls_vs_Patna_Pirates_none_early_zero||doordie_unknown_Bengaluru_Bulls_vs_Patna_Pirates_none_early_zero,3,8.0
empty_unknown_Bengaluru_Bulls_vs_Patna_Pirates_none_early_zero||empty_unknown_Bengaluru_Bulls_vs_Patna_Pirates_none_early_zero||empty_unknown_Bengaluru_Bulls_vs_Patna_Pirates_none_early_zero||empty_unknown_Bengaluru_Bulls_vs_Patna_Pirates_none_early_zero,3,8.0
empty_unknown_Bengaluru_Bulls_vs_Patna_Pirates_none_early_zero||empty_unknown_Bengaluru_Bulls_vs_Patna_Pirates_none_early_zero||empty_unknown_Bengaluru_Bulls_vs_Patna_Pirates_none_early_zero,4,7.0
doordie_unknown_Bengaluru_Bulls_vs_Patna_Pirates_none_early_zero||doordie_unknown_Bengaluru_Bulls_vs_Patna_Pirates_none_early_zero,7,6.0
empty_unknown_Bengaluru_Bulls_vs_Patna_Pirates_none_early_zero||empty_unknown_Bengaluru_Bulls_vs_Patna_Pirates_none_early_zero,5,4.0
empty_unknown_Bengaluru_Bulls_vs_Patna_Pirates_none_early_zero||doordie_unknown_Bengaluru_Bulls_vs_Patna_Pirates_none_early_zero,2,1.0
doordie_unknown_Bengaluru_Bulls_vs_Patna_Pirates_none_early_zero,10,-1.0
empty_unknown_Bengaluru_Bulls_vs_Patna_Pirates_none_early_zero,7,-1.0
regular_unknown_Bengaluru_Bulls_vs_Patna_Pirates_none_early_zero,2,-1.0
