pattern,support,gain
empty_unknown_nan_vs_Telugu_Titans_none_early_zero||bonus_success_nan_vs_Telugu_Titans_unknown_early_zero||empty_unknown_nan_vs_Telugu_Titans_none_early_zero,7,13.0
empty_unknown_nan_vs_Telugu_Titans_none_early_zero||empty_unknown_nan_vs_Telugu_Titans_none_early_zero||bonus_success_nan_vs_Telugu_Titans_unknown_early_zero,6,11.0
bonus_success_nan_vs_Telugu_Titans_unknown_early_zero||empty_unknown_nan_vs_Telugu_Titans_none_early_zero||empty_unknown_nan_vs_Telugu_Titans_none_early_zero,6,11.0
empty_unknown_nan_vs_Telugu_Titans_none_early_zero||empty_unknown_nan_vs_Telugu_Titans_none_early_zero,11,10.0
empty_unknown_nan_vs_Telugu_Titans_none_early_zero||bonus_success_nan_vs_Telugu_Titans_unknown_early_zero,10,9.0
bonus_success_nan_vs_Telugu_Titans_unknown_early_zero||empty_unknown_nan_vs_Telugu_Titans_none_early_zero,10,9.0
regular_success_nan_vs_Telugu_Titans_none_early_single||empty_unknown_nan_vs_Telugu_Titans_none_early_zero,5,4.0
empty_unknown_nan_vs_Telugu_Titans_none_early_zero,31,-1.0
bonus_success_nan_vs_Telugu_Titans_unknown_early_zero,19,-1.0
regular_success_nan_vs_Telugu_Titans_none_early_single,12,-1.0
