pattern,support,gain
doordie_success_U_Mumba_vs_Haryana_Steelers_none_early_single||doordie_success_U_Mumba_vs_Haryana_Steelers_none_early_single,14,13.0
regular_success_U_Mumba_vs_Haryana_Steelers_none_early_single||regular_success_U_Mumba_vs_Haryana_Steelers_none_early_single,12,11.0
doordie_success_U_Mumba_vs_Haryana_Steelers_none_early_single||doordie_unknown_U_Mumba_vs_Haryana_Steelers_none_early_zero,10,9.0
doordie_unknown_U_Mumba_vs_Haryana_Steelers_none_early_zero||doordie_success_U_Mumba_vs_Haryana_Steelers_none_early_single,10,9.0
doordie_success_U_Mumba_vs_Haryana_Steelers_none_early_single,40,-1.0
regular_success_U_Mumba_vs_Haryana_Steelers_none_early_single,28,-1.0
doordie_unknown_U_Mumba_vs_Haryana_Steelers_none_early_zero,20,-1.0
bonus_success_U_Mumba_vs_Haryana_Steelers_unknown_early_zero,14,-1.0
empty_unknown_U_Mumba_vs_Haryana_Steelers_none_early_zero,14,-1.0
doordie_success_Telugu_Titans_vs_Haryana_Steelers_none_early_single,7,-1.0
