pattern,support,gain
doordie_success_Haryana_Steelers_vs_Jaipur_Pink_Panthers_none_early_single||doordie_success_Haryana_Steelers_vs_Jaipur_Pink_Panthers_none_early_single,9,8.0
doordie_unknown_Haryana_Steelers_vs_Jaipur_Pink_Panthers_none_early_zero||doordie_success_Haryana_Steelers_vs_Jaipur_Pink_Panthers_none_early_single,8,7.0
doordie_unknown_Bengaluru_Bulls_vs_Jaipur_Pink_Panthers_none_early_zero||bonus_success_Bengaluru_Bulls_vs_Jaipur_Pink_Panthers_null_early_zero,8,7.0
doordie_unknown_Bengaluru_Bulls_vs_Jaipur_Pink_Panthers_none_early_zero||doordie_unknown_Bengaluru_Bulls_vs_Jaipur_Pink_Panthers_none_early_zero,7,6.0
doordie_success_Haryana_Steelers_vs_Jaipur_Pink_Panthers_none_early_single,25,-1.0
doordie_unknown_Haryana_Steelers_vs_Jaipur_Pink_Panthers_none_early_zero,19,-1.0
doordie_unknown_Bengaluru_Bulls_vs_Jaipur_Pink_Panthers_none_early_zero,19,-1.0
bonus_success_Bengaluru_Bulls_vs_Jaipur_Pink_Panthers_null_early_zero,13,-1.0
doordie_success_Bengaluru_Bulls_vs_Jaipur_Pink_Panthers_none_early_single,9,-1.0
empty_unknown_Haryana_Steelers_vs_Jaipur_Pink_Panthers_none_early_zero,9,-1.0
