pattern,support,gain
empty_unknown_Haryana_Steelers_vs_Jaipur_Pink_Panthers_none_early_zero||empty_unknown_Haryana_Steelers_vs_Jaipur_Pink_Panthers_none_early_zero,17,16.0
empty_unknown_Haryana_Steelers_vs_Jaipur_Pink_Panthers_none_early_zero||regular_success_Haryana_Steelers_vs_Jaipur_Pink_Panthers_none_early_single,15,14.0
regular_success_Haryana_Steelers_vs_Jaipur_Pink_Panthers_none_early_single||regular_success_Haryana_Steelers_vs_Jaipur_Pink_Panthers_none_early_single,10,9.0
regular_success_Haryana_Steelers_vs_Jaipur_Pink_Panthers_none_early_single||empty_unknown_Haryana_Steelers_vs_Jaipur_Pink_Panthers_none_early_zero,9,8.0
regular_success_Haryana_Steelers_vs_Jaipur_Pink_Panthers_none_early_single||bonus_success_Haryana_Steelers_vs_Jaipur_Pink_Panthers_unknown_early_zero,9,8.0
empty_unknown_Haryana_Steelers_vs_Jaipur_Pink_Panthers_none_early_zero,57,-1.0
regular_success_Haryana_Steelers_vs_Jaipur_Pink_Panthers_none_early_single,37,-1.0
bonus_success_Haryana_Steelers_vs_Jaipur_Pink_Panthers_unknown_early_zero,21,-1.0
doordie_success_Haryana_Steelers_vs_Jaipur_Pink_Panthers_none_early_single,16,-1.0
bonus_success_Haryana_Steelers_vs_Jaipur_Pink_Panthers_null_early_zero,16,-1.0
