pattern,support,gain
doordie_success_Bengal_Warriors_vs_Gujarat_Giants_none_early_single||doordie_success_Bengal_Warriors_vs_Gujarat_Giants_none_early_single||doordie_success_Bengal_Warriors_vs_Gujarat_Giants_none_early_single,5,9.0
doordie_success_Bengal_Warriors_vs_Gujarat_Giants_none_early_single||doordie_success_Bengal_Warriors_vs_Gujarat_Giants_none_early_single,8,7.0
doordie_unknown_U.P._Yoddha_vs_Gujarat_Giants_none_early_zero||doordie_success_U.P._Yoddha_vs_Gujarat_Giants_none_early_single,5,4.0
doordie_success_U.P._Yoddha_vs_Gujarat_Giants_none_early_single||doordie_success_U.P._Yoddha_vs_Gujarat_Giants_none_early_single,4,3.0
doordie_success_U.P._Yoddha_vs_Gujarat_Giants_none_early_single||doordie_unknown_U.P._Yoddha_vs_Gujarat_Giants_none_early_zero,4,3.0
doordie_success_U.P._Yoddha_vs_Gujarat_Giants_none_early_single,14,-1.0
doordie_unknown_U.P._Yoddha_vs_Gujarat_Giants_none_early_zero,14,-1.0
doordie_success_Bengal_Warriors_vs_Gujarat_Giants_none_early_single,12,-1.0
bonus_success_U.P._Yoddha_vs_Gujarat_Giants_right_cover_early_zero,6,-1.0
empty_unknown_U_Mumba_vs_Gujarat_Giants_none_early_zero,5,-1.0
