pattern,support,gain
regular_success_Jaipur_Pink_Panthers_vs_Tamil_Thalaivas_none_early_single||regular_success_Jaipur_Pink_Panthers_vs_Tamil_Thalaivas_none_early_single,6,5.0
bonus_success_Jaipur_Pink_Panthers_vs_Tamil_Thalaivas_unknown_early_zero||empty_unknown_Jaipur_Pink_Panthers_vs_Tamil_Thalaivas_none_early_zero,4,3.0
regular_success_Jaipur_Pink_Panthers_vs_Tamil_Thalaivas_none_early_single||bonus_success_Jaipur_Pink_Panthers_vs_Tamil_Thalaivas_unknown_early_zero,3,2.0
empty_unknown_Jaipur_Pink_Panthers_vs_Tamil_Thalaivas_none_early_zero||regular_success_Jaipur_Pink_Panthers_vs_Tamil_Thalaivas_none_early_single,3,2.0
regular_success_Jaipur_Pink_Panthers_vs_Tamil_Thalaivas_none_early_single,13,-1.0
bonus_success_Jaipur_Pink_Panthers_vs_Tamil_Thalaivas_unknown_early_zero,8,-1.0
empty_unknown_Jaipur_Pink_Panthers_vs_Tamil_Thalaivas_none_early_zero,7,-1.0
bonus_success_Jaipur_Pink_Panthers_vs_Tamil_Thalaivas_null_early_zero,5,-1.0
regular_success_Jaipur_Pink_Panthers_vs_Tamil_Thalaivas_none_early_high,5,-1.0
doordie_success_Jaipur_Pink_Panthers_vs_Tamil_Thalaivas_none_early_single,2,-1.0
