pattern,support,gain
doordie_unknown_Telugu_Titans_vs_U.P._Yoddha_none_early_zero||doordie_success_Telugu_Titans_vs_U.P._Yoddha_none_early_single||doordie_success_Telugu_Titans_vs_U.P._Yoddha_none_early_high,2,3.0
doordie_unknown_Telugu_Titans_vs_U.P._Yoddha_none_early_zero||doordie_success_Telugu_Titans_vs_U.P._Yoddha_none_early_single,2,1.0
doordie_success_Telugu_Titans_vs_U.P._Yoddha_none_early_single||doordie_success_Telugu_Titans_vs_U.P._Yoddha_none_early_high,2,1.0
doordie_unknown_Telugu_Titans_vs_U.P._Yoddha_none_early_zero,3,-1.0
doordie_success_Telugu_Titans_vs_U.P._Yoddha_none_early_single,3,-1.0
doordie_success_Telugu_Titans_vs_U.P._Yoddha_none_early_high,2,-1.0
bonus_success_Telugu_Titans_vs_U.P._Yoddha_null_early_zero,2,-1.0
bonus_success_Telugu_Titans_vs_U.P._Yoddha_raider_early_zero,1,-1.0
allout_success_Telugu_Titans_vs_U.P._Yoddha_none_early_single,1,-1.0
doordie_success_Bengal_Warriors_vs_U.P._Yoddha_none_early_high,1,-1.0
