pattern,support,gain
empty_unknown_Tamil_Thalaivas_vs_Bengaluru_Bulls_none_early_zero||empty_unknown_Tamil_Thalaivas_vs_Bengaluru_Bulls_none_early_zero||empty_unknown_Tamil_Thalaivas_vs_Bengaluru_Bulls_none_early_zero,8,15.0
empty_unknown_Tamil_Thalaivas_vs_Bengaluru_Bulls_none_early_zero||empty_unknown_Tamil_Thalaivas_vs_Bengaluru_Bulls_none_early_zero||empty_unknown_Tamil_Thalaivas_vs_Bengaluru_Bulls_none_early_zero||empty_unknown_Tamil_Thalaivas_vs_Bengaluru_Bulls_none_early_zero,5,14.0
empty_unknown_Tamil_Thalaivas_vs_Bengaluru_Bulls_none_early_zero||empty_unknown_Tamil_Thalaivas_vs_Bengaluru_Bulls_none_early_zero,11,10.0
bonus_success_Tamil_Thalaivas_vs_Bengaluru_Bulls_null_early_zero||doordie_unknown_Tamil_Thalaivas_vs_Bengaluru_Bulls_none_early_zero,2,1.0
empty_unknown_Tamil_Thalaivas_vs_Bengaluru_Bulls_none_early_zero,17,-1.0
regular_success_Tamil_Thalaivas_vs_Bengaluru_Bulls_none_early_single,4,-1.0
bonus_success_Tamil_Thalaivas_vs_Bengaluru_Bulls_null_early_zero,3,-1.0
doordie_unknown_Tamil_Thalaivas_vs_Bengaluru_Bulls_none_early_zero,3,-1.0
bonus_success_Tamil_Thalaivas_vs_Bengaluru_Bulls_unknown_early_zero,3,-1.0
regular_success_Tamil_Thalaivas_vs_Bengaluru_Bulls_none_early_high,2,-1.0
