pattern,support,gain
doordie_unknown_Bengal_Warriors_vs_Haryana_Steelers_none_early_zero||bonus_success_Bengal_Warriors_vs_Haryana_Steelers_nan_early_zero,4,3.0
doordie_unknown_Bengal_Warriors_vs_Haryana_Steelers_none_early_zero||doordie_unknown_Bengal_Warriors_vs_Haryana_Steelers_none_early_zero,4,3.0
doordie_success_Tamil_Thalaivas_vs_Haryana_Steelers_none_early_single||doordie_unknown_Tamil_Thalaivas_vs_Haryana_Steelers_none_early_zero,3,2.0
doordie_unknown_Tamil_Thalaivas_vs_Haryana_Steelers_none_early_zero||doordie_unknown_Tamil_Thalaivas_vs_Haryana_Steelers_none_early_zero,3,2.0
doordie_unknown_Tamil_Thalaivas_vs_Haryana_Steelers_none_early_zero,9,-1.0
doordie_unknown_Bengal_Warriors_vs_Haryana_Steelers_none_early_zero,8,-1.0
doordie_success_Tamil_Thalaivas_vs_Haryana_Steelers_none_early_single,5,-1.0
bonus_success_Bengal_Warriors_vs_Haryana_Steelers_nan_early_zero,4,-1.0
doordie_success_Bengal_Warriors_vs_Haryana_Steelers_none_early_single,2,-1.0
bonus_success_Tamil_Thalaivas_vs_Haryana_Steelers_left_cover_early_zero,2,-1.0
