pattern,support,gain
doordie_unknown_Gujarat_Giants_vs_Jaipur_Pink_Panthers_none_early_zero||doordie_unknown_Gujarat_Giants_vs_Jaipur_Pink_Panthers_none_early_zero,4,3.0
doordie_success_Gujarat_Giants_vs_Jaipur_Pink_Panthers_none_early_single||doordie_unknown_Gujarat_Giants_vs_Jaipur_Pink_Panthers_none_early_zero,4,3.0
bonus_success_Gujarat_Giants_vs_Jaipur_Pink_Panthers_all_rounder_early_zero||doordie_success_Gujarat_Giants_vs_Jaipur_Pink_Panthers_none_early_single,3,2.0
doordie_unknown_Gujarat_Giants_vs_Jaipur_Pink_Panthers_none_early_zero||doordie_success_Gujarat_Giants_vs_Jaipur_Pink_Panthers_none_early_single,2,1.0
doordie_unknown_Gujarat_Giants_vs_Jaipur_Pink_Panthers_none_early_zero,10,-1.0
doordie_success_Gujarat_Giants_vs_Jaipur_Pink_Panthers_none_early_single,8,-1.0
bonus_success_Gujarat_Giants_vs_Jaipur_Pink_Panthers_all_rounder_early_zero,5,-1.0
bonus_success_Haryana_Steelers_vs_Jaipur_Pink_Panthers_null_early_zero,4,-1.0
doordie_success_Gujarat_Giants_vs_Jaipur_Pink_Panthers_none_early_high,2,-1.0
doordie_unknown_Haryana_Steelers_vs_Jaipur_Pink_Panthers_none_early_zero,2,-1.0
