pattern,support,gain
doordie_unknown_Gujarat_Giants_vs_Bengal_Warriors_none_early_zero||doordie_unknown_Gujarat_Giants_vs_Bengal_Warriors_none_early_zero,4,3.0
doordie_unknown_Gujarat_Giants_vs_Bengal_Warriors_none_early_zero||doordie_unknown_Gujarat_Giants_vs_Bengal_Warriors_none_early_zero||doordie_unknown_Gujarat_Giants_vs_Bengal_Warriors_none_early_zero,2,3.0
doordie_unknown_Gujarat_Giants_vs_Bengal_Warriors_none_early_zero||doordie_success_Gujarat_Giants_vs_Bengal_Warriors_none_early_single,3,2.0
bonus_success_Gujarat_Giants_vs_Bengal_Warriors_right_corner_early_zero||doordie_unknown_Gujarat_Giants_vs_Bengal_Warriors_none_early_zero,1,0.0
doordie_unknown_Gujarat_Giants_vs_Bengal_Warriors_none_early_zero||doordie_success_Gujarat_Giants_vs_Bengal_Warriors_none_early_high,1,0.0
doordie_unknown_Gujarat_Giants_vs_Bengal_Warriors_none_early_zero,8,-1.0
doordie_success_Gujarat_Giants_vs_Bengal_Warriors_none_early_single,3,-1.0
bonus_success_Gujarat_Giants_vs_Bengal_Warriors_right_corner_early_zero,1,-1.0
doordie_success_Gujarat_Giants_vs_Bengal_Warriors_none_early_high,1,-1.0
bonus_success_Gujarat_Giants_vs_Bengal_Warriors_null_early_zero,1,-1.0
