pattern,support,gain
bonus_success_nan_vs_Tamil_Thalaivas_unknown_early_zero||empty_unknown_nan_vs_Tamil_Thalaivas_none_early_zero,7,6.0
regular_success_nan_vs_Tamil_Thalaivas_none_early_single||bonus_success_nan_vs_Tamil_Thalaivas_unknown_early_zero||empty_unknown_nan_vs_Tamil_Thalaivas_none_early_zero,3,5.0
empty_unknown_nan_vs_Tamil_Thalaivas_none_early_zero||regular_success_nan_vs_Tamil_Thalaivas_none_early_single,5,4.0
empty_unknown_nan_vs_Tamil_Thalaivas_none_early_zero||bonus_success_nan_vs_Tamil_Thalaivas_unknown_early_zero,4,3.0
regular_success_nan_vs_Tamil_Thalaivas_none_early_single||regular_success_nan_vs_Tamil_Thalaivas_none_early_single,4,3.0
regular_success_nan_vs_Tamil_Thalaivas_none_early_single||bonus_success_nan_vs_Tamil_Thalaivas_unknown_early_zero,4,3.0
empty_unknown_nan_vs_Tamil_Thalaivas_none_early_zero||empty_unknown_nan_vs_Tamil_Thalaivas_none_early_zero,3,2.0
empty_unknown_nan_vs_Tamil_Thalaivas_none_early_zero,13,-1.0
bonus_success_nan_vs_Tamil_Thalaivas_unknown_early_zero,11,-1.0
regular_success_nan_vs_Tamil_Thalaivas_none_early_single,10,-1.0
