pattern,support,gain
doordie_unknown_U.P._Yoddha_vs_Bengal_Warriors_none_early_zero||doordie_unknown_U.P._Yoddha_vs_Bengal_Warriors_none_early_zero,11,10.0
doordie_unknown_U.P._Yoddha_vs_Bengal_Warriors_none_early_zero||doordie_success_U.P._Yoddha_vs_Bengal_Warriors_none_early_single,10,9.0
doordie_success_U.P._Yoddha_vs_Bengal_Warriors_none_early_single||doordie_unknown_U.P._Yoddha_vs_Bengal_Warriors_none_early_zero,10,9.0
empty_unknown_U_Mumba_vs_Bengal_Warriors_none_early_zero||regular_success_U_Mumba_vs_Bengal_Warriors_none_early_single,9,8.0
regular_success_U_Mumba_vs_Bengal_Warriors_none_early_single||empty_unknown_U_Mumba_vs_Bengal_Warriors_none_early_zero,9,8.0
doordie_unknown_U.P._Yoddha_vs_Bengal_Warriors_none_early_zero,33,-1.0
empty_unknown_U_Mumba_vs_Bengal_Warriors_none_early_zero,30,-1.0
regular_success_U_Mumba_vs_Bengal_Warriors_none_early_single,25,-1.0
doordie_success_U.P._Yoddha_vs_Bengal_Warriors_none_early_single,15,-1.0
bonus_success_U_Mumba_vs_Bengal_Warriors_unknown_early_zero,13,-1.0
