pattern,support,gain
bonus_success_U_Mumba_vs_Dabang_Delhi_K.C._unknown_early_zero||empty_unknown_U_Mumba_vs_Dabang_Delhi_K.C._none_early_zero||bonus_success_U_Mumba_vs_Dabang_Delhi_K.C._unknown_early_zero,3,5.0
empty_unknown_U_Mumba_vs_Dabang_Delhi_K.C._none_early_zero||bonus_success_U_Mumba_vs_Dabang_Delhi_K.C._unknown_early_zero||bonus_success_U_Mumba_vs_Dabang_Delhi_K.C._unknown_early_zero,3,5.0
bonus_success_U_Mumba_vs_Dabang_Delhi_K.C._unknown_early_zero||empty_unknown_U_Mumba_vs_Dabang_Delhi_K.C._none_early_zero,5,4.0
empty_unknown_U_Mumba_vs_Dabang_Delhi_K.C._none_early_zero||bonus_success_U_Mumba_vs_Dabang_Delhi_K.C._unknown_early_zero,5,4.0
bonus_success_U_Mumba_vs_Dabang_Delhi_K.C._unknown_early_zero||bonus_success_U_Mumba_vs_Dabang_Delhi_K.C._unknown_early_zero,4,3.0
empty_unknown_U_Mumba_vs_Dabang_Delhi_K.C._none_early_zero||empty_unknown_U_Mumba_vs_Dabang_Delhi_K.C._none_early_zero,4,3.0
bonus_success_U_Mumba_vs_Dabang_Delhi_K.C._unknown_early_zero,13,-1.0
empty_unknown_U_Mumba_vs_Dabang_Delhi_K.C._none_early_zero,12,-1.0
regular_success_U_Mumba_vs_Dabang_Delhi_K.C._none_early_single,4,-1.0
doordie_success_U_Mumba_vs_Dabang_Delhi_K.C._none_early_single,3,-1.0
