pattern,support,gain
doordie_unknown_Patna_Pirates_vs_Gujarat_Giants_none_early_zero||doordie_unknown_Patna_Pirates_vs_Gujarat_Giants_none_early_zero,3,2.0
bonus_success_Patna_Pirates_vs_Gujarat_Giants_unknown_early_zero||empty_unknown_Patna_Pirates_vs_Gujarat_Giants_none_early_zero,1,0.0
doordie_unknown_Patna_Pirates_vs_Gujarat_Giants_none_early_zero,6,-1.0
empty_unknown_Patna_Pirates_vs_Gujarat_Giants_none_early_zero,3,-1.0
regular_success_Patna_Pirates_vs_Gujarat_Giants_none_early_single,2,-1.0
doordie_success_Patna_Pirates_vs_Gujarat_Giants_none_early_single,2,-1.0
bonus_success_Patna_Pirates_vs_Gujarat_Giants_unknown_early_zero,1,-1.0
regular_unknown_Patna_Pirates_vs_Gujarat_Giants_none_early_zero,1,-1.0
bonus_success_Patna_Pirates_vs_Gujarat_Giants_left_cover_early_zero,1,-1.0
bonus_success_Patna_Pirates_vs_Gujarat_Giants_none_early_zero,1,-1.0
