pattern,support,gain
empty_unknown_U.P._Yoddha_vs_U.P._Yoddhas_none_early_zero||empty_unknown_U.P._Yoddha_vs_U.P._Yoddhas_none_early_zero||empty_unknown_U.P._Yoddha_vs_U.P._Yoddhas_none_early_zero||empty_unknown_U.P._Yoddha_vs_U.P._Yoddhas_none_early_zero,5,14.0
empty_unknown_U.P._Yoddha_vs_U.P._Yoddhas_none_early_zero||empty_unknown_U.P._Yoddha_vs_U.P._Yoddhas_none_early_zero||empty_unknown_U.P._Yoddha_vs_U.P._Yoddhas_none_early_zero,6,11.0
empty_unknown_U.P._Yoddha_vs_U.P._Yoddhas_none_early_zero||empty_unknown_U.P._Yoddha_vs_U.P._Yoddhas_none_early_zero,7,6.0
bonus_success_U.P._Yoddha_vs_U.P._Yoddhas_unknown_early_zero||bonus_success_U.P._Yoddha_vs_U.P._Yoddhas_unknown_early_zero,2,1.0
bonus_success_U.P._Yoddha_vs_U.P._Yoddhas_unknown_early_zero||empty_unknown_U.P._Yoddha_vs_U.P._Yoddhas_none_early_zero,2,1.0
empty_unknown_U.P._Yoddha_vs_U.P._Yoddhas_none_early_zero||regular_success_U.P._Yoddha_vs_U.P._Yoddhas_none_early_single,2,1.0
empty_unknown_U.P._Yoddha_vs_U.P._Yoddhas_none_early_zero,10,-1.0
bonus_success_U.P._Yoddha_vs_U.P._Yoddhas_unknown_early_zero,7,-1.0
regular_success_U.P._Yoddha_vs_U.P._Yoddhas_none_early_single,3,-1.0
bonus_success_U.P._Yoddha_vs_U.P._Yoddhas_none_early_zero,2,-1.0
