pattern,support,gain
regular_success_U_Mumba_vs_Tamil_Thalaivas_none_early_single||regular_success_U_Mumba_vs_Tamil_Thalaivas_none_early_single,30,29.0
empty_unknown_U_Mumba_vs_Tamil_Thalaivas_none_early_zero||empty_unknown_U_Mumba_vs_Tamil_Thalaivas_none_early_zero,18,17.0
empty_unknown_U_Mumba_vs_Tamil_Thalaivas_none_early_zero||regular_success_U_Mumba_vs_Tamil_Thalaivas_none_early_single,17,16.0
empty_unknown_U_Mumba_vs_Tamil_Thalaivas_none_early_zero||bonus_success_U_Mumba_vs_Tamil_Thalaivas_unknown_early_zero,14,13.0
regular_success_U_Mumba_vs_Tamil_Thalaivas_none_early_single,69,-1.0
empty_unknown_U_Mumba_vs_Tamil_Thalaivas_none_early_zero,66,-1.0
bonus_success_U_Mumba_vs_Tamil_Thalaivas_unknown_early_zero,32,-1.0
doordie_success_Jaipur_Pink_Panthers_vs_Tamil_Thalaivas_none_early_single,29,-1.0
doordie_unknown_Jaipur_Pink_Panthers_vs_Tamil_Thalaivas_none_early_zero,18,-1.0
doordie_success_U_Mumba_vs_Tamil_Thalaivas_none_early_single,16,-1.0
