pattern,support,gain
regular_success_Dabang_Delhi_vs_Bengaluru_Bulls_none_early_single||regular_success_Dabang_Delhi_vs_Bengaluru_Bulls_none_early_single||regular_success_Dabang_Delhi_vs_Bengaluru_Bulls_none_early_single||regular_success_Dabang_Delhi_vs_Bengaluru_Bulls_none_early_single,8,23.0
regular_success_Dabang_Delhi_vs_Bengaluru_Bulls_none_early_single||regular_success_Dabang_Delhi_vs_Bengaluru_Bulls_none_early_single||regular_success_Dabang_Delhi_vs_Bengaluru_Bulls_none_early_single,9,17.0
regular_success_Dabang_Delhi_vs_Bengaluru_Bulls_none_early_single||regular_success_Dabang_Delhi_vs_Bengaluru_Bulls_none_early_single,12,11.0
doordie_success_Dabang_Delhi_vs_Bengaluru_Bulls_none_early_single||doordie_success_Dabang_Delhi_vs_Bengaluru_Bulls_none_early_single,6,5.0
empty_unknown_Dabang_Delhi_vs_Bengaluru_Bulls_none_early_zero||regular_success_Dabang_Delhi_vs_Bengaluru_Bulls_none_early_single,5,4.0
doordie_success_Dabang_Delhi_vs_Bengaluru_Bulls_none_early_single||bonus_success_Dabang_Delhi_vs_Bengaluru_Bulls_null_early_zero,4,3.0
regular_success_Dabang_Delhi_vs_Bengaluru_Bulls_none_early_single,19,-1.0
doordie_success_Dabang_Delhi_vs_Bengaluru_Bulls_none_early_single,15,-1.0
bonus_success_Dabang_Delhi_vs_Bengaluru_Bulls_null_early_zero,11,-1.0
empty_unknown_Dabang_Delhi_vs_Bengaluru_Bulls_none_early_zero,11,-1.0
