pattern,support,gain
doordie_success_Gujarat_Giants_vs_Patna_Pirates_none_early_single||doordie_success_Gujarat_Giants_vs_Patna_Pirates_none_early_single,6,5.0
doordie_success_Gujarat_Giants_vs_Patna_Pirates_none_early_single||doordie_success_Gujarat_Giants_vs_Patna_Pirates_none_early_single||doordie_success_Gujarat_Giants_vs_Patna_Pirates_none_early_single,3,5.0
doordie_success_Gujarat_Giants_vs_Patna_Pirates_none_early_single||doordie_unknown_Gujarat_Giants_vs_Patna_Pirates_none_early_zero,5,4.0
doordie_unknown_Gujarat_Giants_vs_Patna_Pirates_none_early_zero||doordie_success_Gujarat_Giants_vs_Patna_Pirates_none_early_single,3,2.0
doordie_success_Gujarat_Giants_vs_Patna_Pirates_none_early_single,16,-1.0
doordie_unknown_Gujarat_Giants_vs_Patna_Pirates_none_early_zero,11,-1.0
bonus_success_Gujarat_Giants_vs_Patna_Pirates_nan_early_zero,4,-1.0
doordie_success_Gujarat_Giants_vs_Patna_Pirates_none_early_high,4,-1.0
bonus_success_Gujarat_Giants_vs_Patna_Pirates_null_early_zero,3,-1.0
regular_success_Gujarat_Giants_vs_Patna_Pirates_none_early_single,2,-1.0
