pattern,support,gain
doordie_unknown_Tamil_Thalaivas_vs_Puneri_Paltan_none_early_zero||doordie_unknown_Tamil_Thalaivas_vs_Puneri_Paltan_none_early_zero||doordie_success_Tamil_Thalaivas_vs_Puneri_Paltan_none_early_single,5,9.0
doordie_unknown_Tamil_Thalaivas_vs_Puneri_Paltan_none_early_zero||doordie_unknown_Tamil_Thalaivas_vs_Puneri_Paltan_none_early_zero,8,7.0
doordie_success_Tamil_Thalaivas_vs_Puneri_Paltan_none_early_single||doordie_unknown_Tamil_Thalaivas_vs_Puneri_Paltan_none_early_zero,7,6.0
doordie_unknown_Tamil_Thalaivas_vs_Puneri_Paltan_none_early_zero||doordie_success_Tamil_Thalaivas_vs_Puneri_Paltan_none_early_single,6,5.0
empty_unknown_Tamil_Thalaivas_vs_Puneri_Paltan_none_early_zero||empty_unknown_Tamil_Thalaivas_vs_Puneri_Paltan_none_early_zero,4,3.0
doordie_unknown_Tamil_Thalaivas_vs_Puneri_Paltan_none_early_zero,18,-1.0
bonus_success_Tamil_Thalaivas_vs_Puneri_Paltan_null_early_zero,11,-1.0
doordie_success_Tamil_Thalaivas_vs_Puneri_Paltan_none_early_single,10,-1.0
empty_unknown_Tamil_Thalaivas_vs_Puneri_Paltan_none_early_zero,9,-1.0
regular_success_Tamil_Thalaivas_vs_Puneri_Paltan_none_early_single,8,-1.0
