pattern,support,gain
doordie_success_U.P._Yoddha_vs_Tamil_Thalaivas_none_early_single||doordie_success_U.P._Yoddha_vs_Tamil_Thalaivas_none_early_single||doordie_success_U.P._Yoddha_vs_Tamil_Thalaivas_none_early_single,5,9.0
doordie_success_U.P._Yoddha_vs_Tamil_Thalaivas_none_early_single||doordie_success_U.P._Yoddha_vs_Tamil_Thalaivas_none_early_single,8,7.0
doordie_success_U.P._Yoddha_vs_Tamil_Thalaivas_none_early_single||doordie_unknown_U.P._Yoddha_vs_Tamil_Thalaivas_none_early_zero,6,5.0
doordie_unknown_Patna_Pirates_vs_Tamil_Thalaivas_none_early_zero||doordie_success_Patna_Pirates_vs_Tamil_Thalaivas_none_early_single,4,3.0
doordie_unknown_U.P._Yoddha_vs_Tamil_Thalaivas_none_early_zero||doordie_success_U.P._Yoddha_vs_Tamil_Thalaivas_none_early_single,4,3.0
doordie_success_U.P._Yoddha_vs_Tamil_Thalaivas_none_early_single,19,-1.0
doordie_unknown_U.P._Yoddha_vs_Tamil_Thalaivas_none_early_zero,14,-1.0
doordie_unknown_Patna_Pirates_vs_Tamil_Thalaivas_none_early_zero,8,-1.0
doordie_success_Patna_Pirates_vs_Tamil_Thalaivas_none_early_single,8,-1.0
bonus_success_U.P._Yoddha_vs_Tamil_Thalaivas_all_rounder_early_zero,5,-1.0
