pattern,support,gain
doordie_unknown_Jaipur_Pink_Panthers_vs_Puneri_Paltan_none_early_zero||doordie_unknown_Jaipur_Pink_Panthers_vs_Puneri_Paltan_none_early_zero||doordie_unknown_Jaipur_Pink_Panthers_vs_Puneri_Paltan_none_early_zero||doordie_unknown_Jaipur_Pink_Panthers_vs_Puneri_Paltan_none_early_zero,3,8.0
doordie_unknown_Jaipur_Pink_Panthers_vs_Puneri_Paltan_none_early_zero||doordie_unknown_Jaipur_Pink_Panthers_vs_Puneri_Paltan_none_early_zero||doordie_unknown_Jaipur_Pink_Panthers_vs_Puneri_Paltan_none_early_zero,4,7.0
doordie_unknown_Jaipur_Pink_Panthers_vs_Puneri_Paltan_none_early_zero||doordie_unknown_Jaipur_Pink_Panthers_vs_Puneri_Paltan_none_early_zero,7,6.0
doordie_unknown_Jaipur_Pink_Panthers_vs_Puneri_Paltan_none_early_zero,12,-1.0
doordie_success_Jaipur_Pink_Panthers_vs_Puneri_Paltan_none_early_single,3,-1.0
bonus_success_Jaipur_Pink_Panthers_vs_Puneri_Paltan_unknown_early_zero,1,-1.0
bonus_success_Jaipur_Pink_Panthers_vs_Puneri_Paltan_raider_early_zero,1,-1.0
bonus_success_Jaipur_Pink_Panthers_vs_Puneri_Paltan_all_rounder_early_zero,1,-1.0
bonus_success_Jaipur_Pink_Panthers_vs_Puneri_Paltan_left_corner_early_zero,1,-1.0
bonus_success_Jaipur_Pink_Panthers_vs_Puneri_Paltan_right_cover_early_zero,1,-1.0
