pattern,support,gain
empty_unknown_Patna_Pirates_vs_Telugu_Titans_none_early_zero||empty_unknown_Patna_Pirates_vs_Telugu_Titans_none_early_zero||empty_unknown_Patna_Pirates_vs_Telugu_Titans_none_early_zero,20,39.0
empty_unknown_Patna_Pirates_vs_Telugu_Titans_none_early_zero||empty_unknown_Patna_Pirates_vs_Telugu_Titans_none_early_zero||empty_unknown_Patna_Pirates_vs_Telugu_Titans_none_early_zero||empty_unknown_Patna_Pirates_vs_Telugu_Titans_none_early_zero,13,38.0
empty_unknown_Patna_Pirates_vs_Telugu_Titans_none_early_zero||empty_unknown_Patna_Pirates_vs_Telugu_Titans_none_early_zero,33,32.0
empty_unknown_Patna_Pirates_vs_Telugu_Titans_none_early_zero,58,-1.0
regular_success_Patna_Pirates_vs_Telugu_Titans_none_early_single,22,-1.0
bonus_success_Patna_Pirates_vs_Telugu_Titans_unknown_early_zero,18,-1.0
doordie_success_Patna_Pirates_vs_Telugu_Titans_none_early_single,17,-1.0
doordie_unknown_Patna_Pirates_vs_Telugu_Titans_none_early_zero,17,-1.0
doordie_success_Puneri_Paltan_vs_Telugu_Titans_none_early_single,13,-1.0
doordie_success_Tamil_Thalaivas_vs_Telugu_Titans_none_early_single,13,-1.0
