pattern,support,gain
doordie_success_Tamil_Thalaivas_vs_U.P._Yoddhas_none_early_single||doordie_unknown_Tamil_Thalaivas_vs_U.P._Yoddhas_none_early_zero,8,7.0
doordie_unknown_Tamil_Thalaivas_vs_U.P._Yoddhas_none_early_zero||doordie_success_Tamil_Thalaivas_vs_U.P._Yoddhas_none_early_single||doordie_unknown_Tamil_Thalaivas_vs_U.P._Yoddhas_none_early_zero,4,7.0
doordie_unknown_Tamil_Thalaivas_vs_U.P._Yoddhas_none_early_zero||doordie_unknown_Tamil_Thalaivas_vs_U.P._Yoddhas_none_early_zero,6,5.0
doordie_unknown_Tamil_Thalaivas_vs_U.P._Yoddhas_none_early_zero||doordie_success_Tamil_Thalaivas_vs_U.P._Yoddhas_none_early_single,6,5.0
empty_unknown_Tamil_Thalaivas_vs_U.P._Yoddhas_none_early_zero||empty_unknown_Tamil_Thalaivas_vs_U.P._Yoddhas_none_early_zero,6,5.0
bonus_success_Tamil_Thalaivas_vs_U.P._Yoddhas_unknown_early_zero||empty_unknown_Tamil_Thalaivas_vs_U.P._Yoddhas_none_early_zero,5,4.0
doordie_unknown_Tamil_Thalaivas_vs_U.P._Yoddhas_none_early_zero,17,-1.0
doordie_success_Tamil_Thalaivas_vs_U.P._Yoddhas_none_early_single,14,-1.0
empty_unknown_Tamil_Thalaivas_vs_U.P._Yoddhas_none_early_zero,14,-1.0
bonus_success_Tamil_Thalaivas_vs_U.P._Yoddhas_unknown_early_zero,11,-1.0
