pattern,support,gain
empty_unknown_nan_vs_Bengal_Warriorz_none_early_zero||empty_unknown_nan_vs_Bengal_Warriorz_none_early_zero||bonus_success_nan_vs_Bengal_Warriorz_unknown_early_zero,8,15.0
empty_unknown_nan_vs_Bengal_Warriorz_none_early_zero||empty_unknown_nan_vs_Bengal_Warriorz_none_early_zero,15,14.0
empty_unknown_nan_vs_Bengal_Warriorz_none_early_zero||bonus_success_nan_vs_Bengal_Warriorz_unknown_early_zero,12,11.0
regular_success_nan_vs_Bengal_Warriorz_none_early_single||regular_success_nan_vs_Bengal_Warriorz_none_early_single,11,10.0
regular_success_nan_vs_Bengal_Warriorz_none_early_single||empty_unknown_nan_vs_Bengal_Warriorz_none_early_zero,10,9.0
empty_unknown_nan_vs_Bengal_Warriorz_none_early_zero||regular_success_nan_vs_Bengal_Warriorz_none_early_single,8,7.0
bonus_success_nan_vs_Bengal_Warriorz_unknown_early_zero||empty_unknown_nan_vs_Bengal_Warriorz_none_early_zero,8,7.0
empty_unknown_nan_vs_Bengal_Warriorz_none_early_zero,43,-1.0
regular_success_nan_vs_Bengal_Warriorz_none_early_single,27,-1.0
bonus_success_nan_vs_Bengal_Warriorz_unknown_early_zero,18,-1.0
