pattern,support,gain
doordie_success_Puneri_Paltan_vs_Tamil_Thalaivas_none_early_single||doordie_success_Puneri_Paltan_vs_Tamil_Thalaivas_none_early_single,12,11.0
empty_unknown_Puneri_Paltan_vs_Tamil_Thalaivas_none_early_zero||empty_unknown_Puneri_Paltan_vs_Tamil_Thalaivas_none_early_zero,12,11.0
doordie_unknown_Puneri_Paltan_vs_Tamil_Thalaivas_none_early_zero||doordie_unknown_Puneri_Paltan_vs_Tamil_Thalaivas_none_early_zero,11,10.0
doordie_unknown_Puneri_Paltan_vs_Tamil_Thalaivas_none_early_zero||doordie_success_Puneri_Paltan_vs_Tamil_Thalaivas_none_early_single,9,8.0
doordie_success_Puneri_Paltan_vs_Tamil_Thalaivas_none_early_single,32,-1.0
doordie_unknown_Puneri_Paltan_vs_Tamil_Thalaivas_none_early_zero,28,-1.0
empty_unknown_Puneri_Paltan_vs_Tamil_Thalaivas_none_early_zero,27,-1.0
bonus_success_Puneri_Paltan_vs_Tamil_Thalaivas_null_early_zero,12,-1.0
regular_success_Puneri_Paltan_vs_Tamil_Thalaivas_none_early_single,11,-1.0
bonus_success_Puneri_Paltan_vs_Tamil_Thalaivas_unknown_early_zero,10,-1.0
