pattern,support,gain
doordie_unknown_nan_vs_Telugu_Titans_none_early_zero||doordie_unknown_nan_vs_Telugu_Titans_none_early_zero||doordie_unknown_nan_vs_Telugu_Titans_none_early_zero,3,5.0
bonus_success_nan_vs_Telugu_Titans_unknown_early_zero||doordie_unknown_nan_vs_Telugu_Titans_none_early_zero,4,3.0
doordie_unknown_nan_vs_Telugu_Titans_none_early_zero||doordie_unknown_nan_vs_Telugu_Titans_none_early_zero,4,3.0
bonus_success_nan_vs_Telugu_Titans_unknown_early_zero||doordie_success_nan_vs_Telugu_Titans_none_early_single,3,2.0
doordie_unknown_nan_vs_Telugu_Titans_none_early_zero||doordie_success_nan_vs_Telugu_Titans_none_early_single,3,2.0
doordie_unknown_nan_vs_Telugu_Titans_none_early_zero||bonus_success_nan_vs_Telugu_Titans_unknown_early_zero,3,2.0
doordie_unknown_nan_vs_Telugu_Titans_none_early_zero,11,-1.0
bonus_success_nan_vs_Telugu_Titans_unknown_early_zero,9,-1.0
doordie_success_nan_vs_Telugu_Titans_none_early_single,6,-1.0
regular_success_nan_vs_Telugu_Titans_none_early_single,2,-1.0
