pattern,support,gain
doordie_unknown_U_Mumba_vs_Tamil_Thalaivas_none_early_zero||bonus_success_U_Mumba_vs_Tamil_Thalaivas_null_early_zero,5,4.0
bonus_success_U_Mumba_vs_Tamil_Thalaivas_null_early_zero||doordie_success_U_Mumba_vs_Tamil_Thalaivas_none_early_single,4,3.0
doordie_unknown_U_Mumba_vs_Tamil_Thalaivas_none_early_zero||doordie_unknown_U_Mumba_vs_Tamil_Thalaivas_none_early_zero,4,3.0
doordie_unknown_U_Mumba_vs_Tamil_Thalaivas_none_early_zero,12,-1.0
bonus_success_U_Mumba_vs_Tamil_Thalaivas_null_early_zero,8,-1.0
doordie_success_U_Mumba_vs_Tamil_Thalaivas_none_early_single,6,-1.0
doordie_unknown_Haryana_Steelers_vs_Tamil_Thalaivas_none_early_zero,5,-1.0
empty_unknown_Patna_Pirates_vs_Tamil_Thalaivas_none_early_zero,5,-1.0
doordie_success_Haryana_Steelers_vs_Tamil_Thalaivas_none_early_single,4,-1.0
doordie_success_Haryana_Steelers_vs_Tamil_Thalaivas_none_early_high,3,-1.0
