pattern,support,gain
empty_unknown_Gujarat_Giants_vs_Haryana_Steelers_none_early_zero||empty_unknown_Gujarat_Giants_vs_Haryana_Steelers_none_early_zero,15,14.0
empty_unknown_Gujarat_Giants_vs_Haryana_Steelers_none_early_zero||empty_unknown_Gujarat_Giants_vs_Haryana_Steelers_none_early_zero||empty_unknown_Gujarat_Giants_vs_Haryana_Steelers_none_early_zero,7,13.0
empty_unknown_Gujarat_Giants_vs_Haryana_Steelers_none_early_zero||bonus_success_Gujarat_Giants_vs_Haryana_Steelers_unknown_early_zero,6,5.0
doordie_success_Gujarat_Giants_vs_Haryana_Steelers_none_early_single||empty_unknown_Gujarat_Giants_vs_Haryana_Steelers_none_early_zero,5,4.0
bonus_success_Gujarat_Giants_vs_Haryana_Steelers_unknown_early_zero||empty_unknown_Gujarat_Giants_vs_Haryana_Steelers_none_early_zero,4,3.0
empty_unknown_Gujarat_Giants_vs_Haryana_Steelers_none_early_zero,30,-1.0
bonus_success_Gujarat_Giants_vs_Haryana_Steelers_unknown_early_zero,10,-1.0
bonus_success_Gujarat_Giants_vs_Haryana_Steelers_null_early_zero,8,-1.0
doordie_success_Gujarat_Giants_vs_Haryana_Steelers_none_early_single,5,-1.0
regular_success_Gujarat_Giants_vs_Haryana_Steelers_none_early_single,4,-1.0
