pattern,support,gain
doordie_success_Gujarat_Giants_vs_U.P._Yoddha_none_early_single||doordie_unknown_Gujarat_Giants_vs_U.P._Yoddha_none_early_zero,3,2.0
doordie_unknown_Gujarat_Giants_vs_U.P._Yoddha_none_early_zero||doordie_success_Gujarat_Giants_vs_U.P._Yoddha_none_early_high,2,1.0
doordie_unknown_Gujarat_Giants_vs_U.P._Yoddha_none_early_zero||doordie_unknown_Gujarat_Giants_vs_U.P._Yoddha_none_early_zero,2,1.0
bonus_success_Bengal_Warriors_vs_U.P._Yoddha_all_rounder_early_zero||doordie_success_Bengal_Warriors_vs_U.P._Yoddha_none_early_single,2,1.0
doordie_unknown_Gujarat_Giants_vs_U.P._Yoddha_none_early_zero,7,-1.0
doordie_success_Gujarat_Giants_vs_U.P._Yoddha_none_early_single,5,-1.0
bonus_success_Gujarat_Giants_vs_U.P._Yoddha_null_early_zero,2,-1.0
doordie_success_Gujarat_Giants_vs_U.P._Yoddha_none_early_high,2,-1.0
bonus_success_Bengal_Warriors_vs_U.P._Yoddha_all_rounder_early_zero,2,-1.0
doordie_success_Bengal_Warriors_vs_U.P._Yoddha_none_early_single,2,-1.0
