pattern,support,gain
doordie_success_Jaipur_Pink_Panthers_vs_Puneri_Paltan_none_early_single||doordie_unknown_Jaipur_Pink_Panthers_vs_Puneri_Paltan_none_early_zero,14,13.0
doordie_unknown_Jaipur_Pink_Panthers_vs_Puneri_Paltan_none_early_zero||doordie_success_Jaipur_Pink_Panthers_vs_Puneri_Paltan_none_early_single,13,12.0
doordie_unknown_Jaipur_Pink_Panthers_vs_Puneri_Paltan_none_early_zero||doordie_success_Jaipur_Pink_Panthers_vs_Puneri_Paltan_none_early_single||doordie_unknown_Jaipur_Pink_Panthers_vs_Puneri_Paltan_none_early_zero,6,11.0
doordie_success_Jaipur_Pink_Panthers_vs_Puneri_Paltan_none_early_single||doordie_unknown_Jaipur_Pink_Panthers_vs_Puneri_Paltan_none_early_zero||doordie_success_Jaipur_Pink_Panthers_vs_Puneri_Paltan_none_early_single,5,9.0
doordie_unknown_Jaipur_Pink_Panthers_vs_Puneri_Paltan_none_early_zero||doordie_unknown_Jaipur_Pink_Panthers_vs_Puneri_Paltan_none_early_zero,9,8.0
doordie_success_Jaipur_Pink_Panthers_vs_Puneri_Paltan_none_early_single||doordie_success_Jaipur_Pink_Panthers_vs_Puneri_Paltan_none_early_single,7,6.0
doordie_unknown_Bengal_Warriors_vs_Puneri_Paltan_none_early_zero||doordie_unknown_Bengal_Warriors_vs_Puneri_Paltan_none_early_zero,6,5.0
doordie_success_Jaipur_Pink_Panthers_vs_Puneri_Paltan_none_early_single,33,-1.0
doordie_unknown_Jaipur_Pink_Panthers_vs_Puneri_Paltan_none_early_zero,32,-1.0
doordie_unknown_Bengal_Warriors_vs_Puneri_Paltan_none_early_zero,7,-1.0
