pattern,support,gain
doordie_success_Jaipur_Pink_Panthers_vs_U.P._Yoddhas_none_early_single||doordie_success_Jaipur_Pink_Panthers_vs_U.P._Yoddhas_none_early_single||doordie_success_Jaipur_Pink_Panthers_vs_U.P._Yoddhas_none_early_single,8,15.0
doordie_success_Jaipur_Pink_Panthers_vs_U.P._Yoddhas_none_early_single||doordie_success_Jaipur_Pink_Panthers_vs_U.P._Yoddhas_none_early_single,15,14.0
doordie_success_Jaipur_Pink_Panthers_vs_U.P._Yoddhas_none_early_single||doordie_success_Jaipur_Pink_Panthers_vs_U.P._Yoddhas_none_early_single||doordie_success_Jaipur_Pink_Panthers_vs_U.P._Yoddhas_none_early_single||doordie_success_Jaipur_Pink_Panthers_vs_U.P._Yoddhas_none_early_single,5,14.0
doordie_unknown_Jaipur_Pink_Panthers_vs_U.P._Yoddhas_none_early_zero||doordie_success_Jaipur_Pink_Panthers_vs_U.P._Yoddhas_none_early_single,6,5.0
doordie_success_Jaipur_Pink_Panthers_vs_U.P._Yoddhas_none_early_single||doordie_unknown_Jaipur_Pink_Panthers_vs_U.P._Yoddhas_none_early_zero,5,4.0
doordie_success_Jaipur_Pink_Panthers_vs_U.P._Yoddhas_none_early_single,25,-1.0
regular_success_U_Mumba_vs_U.P._Yoddhas_none_early_single,11,-1.0
doordie_unknown_Jaipur_Pink_Panthers_vs_U.P._Yoddhas_none_early_zero,8,-1.0
bonus_success_Jaipur_Pink_Panthers_vs_U.P._Yoddhas_unknown_early_zero,5,-1.0
bonus_success_U_Mumba_vs_U.P._Yoddhas_unknown_early_zero,4,-1.0
