pattern,support,gain
doordie_unknown_Patna_Pirates_vs_Gujarat_Giants_none_early_zero||doordie_success_Patna_Pirates_vs_Gujarat_Giants_none_early_single||doordie_unknown_Patna_Pirates_vs_Gujarat_Giants_none_early_zero,7,13.0
doordie_unknown_Patna_Pirates_vs_Gujarat_Giants_none_early_zero||doordie_unknown_Patna_Pirates_vs_Gujarat_Giants_none_early_zero,12,11.0
doordie_success_Patna_Pirates_vs_Gujarat_Giants_none_early_single||doordie_unknown_Patna_Pirates_vs_Gujarat_Giants_none_early_zero,11,10.0
doordie_unknown_Patna_Pirates_vs_Gujarat_Giants_none_early_zero||doordie_success_Patna_Pirates_vs_Gujarat_Giants_none_early_single,10,9.0
empty_unknown_Patna_Pirates_vs_Gujarat_Giants_none_early_zero||empty_unknown_Patna_Pirates_vs_Gujarat_Giants_none_early_zero,8,7.0
doordie_unknown_Patna_Pirates_vs_Gujarat_Giants_none_early_zero,35,-1.0
doordie_success_Patna_Pirates_vs_Gujarat_Giants_none_early_single,18,-1.0
empty_unknown_Patna_Pirates_vs_Gujarat_Giants_none_early_zero,16,-1.0
bonus_success_Patna_Pirates_vs_Gujarat_Giants_null_early_zero,8,-1.0
doordie_success_Patna_Pirates_vs_Gujarat_Giants_none_early_high,5,-1.0
