pattern,support,gain
empty_unknown_Puneri_Paltan_vs_5_Raids_none_early_zero||empty_unknown_Puneri_Paltan_vs_5_Raids_none_early_zero,7,6.0
bonus_success_Puneri_Paltan_vs_5_Raids_unknown_early_zero||empty_unknown_Puneri_Paltan_vs_5_Raids_none_early_zero||empty_unknown_Puneri_Paltan_vs_5_Raids_none_early_zero,3,5.0
empty_unknown_Puneri_Paltan_vs_5_Raids_none_early_zero||empty_unknown_Puneri_Paltan_vs_5_Raids_none_early_zero||empty_unknown_Puneri_Paltan_vs_5_Raids_none_early_zero,3,5.0
bonus_success_Puneri_Paltan_vs_5_Raids_unknown_early_zero||empty_unknown_Puneri_Paltan_vs_5_Raids_none_early_zero,3,2.0
regular_success_Puneri_Paltan_vs_5_Raids_none_early_single||bonus_success_Puneri_Paltan_vs_5_Raids_unknown_early_zero,3,2.0
empty_unknown_Puneri_Paltan_vs_5_Raids_none_early_zero,13,-1.0
bonus_success_Puneri_Paltan_vs_5_Raids_unknown_early_zero,7,-1.0
regular_success_Puneri_Paltan_vs_5_Raids_none_early_single,4,-1.0
regular_success_Puneri_Paltan_vs_5_Raids_none_late_single,2,-1.0
regular_success_Puneri_Paltan_vs_5_Raids_none_early_high,2,-1.0
