pattern,support,gain
empty_unknown_Haryana_Steelers_vs_U_Mumba_none_early_zero||empty_unknown_Haryana_Steelers_vs_U_Mumba_none_early_zero||empty_unknown_Haryana_Steelers_vs_U_Mumba_none_early_zero,4,7.0
empty_unknown_Haryana_Steelers_vs_U_Mumba_none_early_zero||empty_unknown_Haryana_Steelers_vs_U_Mumba_none_early_zero,7,6.0
bonus_success_Haryana_Steelers_vs_U_Mumba_unknown_early_zero||empty_unknown_Haryana_Steelers_vs_U_Mumba_none_early_zero||empty_unknown_Haryana_Steelers_vs_U_Mumba_none_early_zero||empty_unknown_Haryana_Steelers_vs_U_Mumba_none_early_zero,2,5.0
empty_unknown_Haryana_Steelers_vs_U_Mumba_none_early_zero||empty_unknown_Haryana_Steelers_vs_U_Mumba_none_early_zero||empty_unknown_Haryana_Steelers_vs_U_Mumba_none_early_zero||empty_unknown_Haryana_Steelers_vs_U_Mumba_none_early_zero,2,5.0
bonus_success_Haryana_Steelers_vs_U_Mumba_unknown_early_zero||empty_unknown_Haryana_Steelers_vs_U_Mumba_none_early_zero||empty_unknown_Haryana_Steelers_vs_U_Mumba_none_early_zero,2,3.0
bonus_success_Haryana_Steelers_vs_U_Mumba_unknown_early_zero||empty_unknown_Haryana_Steelers_vs_U_Mumba_none_early_zero,2,1.0
empty_unknown_Haryana_Steelers_vs_U_Mumba_none_early_zero,10,-1.0
doordie_unknown_Tamil_Thalaivas_vs_U_Mumba_none_early_zero,2,-1.0
bonus_success_Haryana_Steelers_vs_U_Mumba_unknown_early_zero,2,-1.0
regular_success_Haryana_Steelers_vs_U_Mumba_none_early_single,1,-1.0
