pattern,support,gain
doordie_success_Dabang_Delhi_vs_Gujarat_Giants_none_early_single||doordie_success_Dabang_Delhi_vs_Gujarat_Giants_none_early_single||doordie_success_Dabang_Delhi_vs_Gujarat_Giants_none_early_single||doordie_success_Dabang_Delhi_vs_Gujarat_Giants_none_early_single,6,17.0
doordie_success_Dabang_Delhi_vs_Gujarat_Giants_none_early_single||doordie_success_Dabang_Delhi_vs_Gujarat_Giants_none_early_single||doordie_success_Dabang_Delhi_vs_Gujarat_Giants_none_early_single,8,15.0
doordie_success_Dabang_Delhi_vs_Gujarat_Giants_none_early_single||doordie_success_Dabang_Delhi_vs_Gujarat_Giants_none_early_single,14,13.0
doordie_unknown_Dabang_Delhi_vs_Gujarat_Giants_none_early_zero||doordie_success_Dabang_Delhi_vs_Gujarat_Giants_none_early_single,9,8.0
doordie_success_Dabang_Delhi_vs_Gujarat_Giants_none_early_single||doordie_unknown_Dabang_Delhi_vs_Gujarat_Giants_none_early_zero,7,6.0
doordie_unknown_Dabang_Delhi_vs_Gujarat_Giants_none_early_zero||doordie_unknown_Dabang_Delhi_vs_Gujarat_Giants_none_early_zero,6,5.0
doordie_success_Dabang_Delhi_vs_Gujarat_Giants_none_early_single,26,-1.0
doordie_unknown_Dabang_Delhi_vs_Gujarat_Giants_none_early_zero,18,-1.0
bonus_success_Dabang_Delhi_vs_Gujarat_Giants_unknown_early_zero,6,-1.0
regular_success_Dabang_Delhi_vs_Gujarat_Giants_none_early_single,5,-1.0
