pattern,support,gain
doordie_unknown_Gujarat_Giants_vs_Puneri_Paltan_none_early_zero||doordie_unknown_Gujarat_Giants_vs_Puneri_Paltan_none_early_zero,11,10.0
doordie_unknown_Gujarat_Giants_vs_Puneri_Paltan_none_early_zero||doordie_unknown_Gujarat_Giants_vs_Puneri_Paltan_none_early_zero||doordie_unknown_Gujarat_Giants_vs_Puneri_Paltan_none_early_zero,5,9.0
doordie_success_Gujarat_Giants_vs_Puneri_Paltan_none_early_single||doordie_success_Gujarat_Giants_vs_Puneri_Paltan_none_early_single,9,8.0
doordie_success_Gujarat_Giants_vs_Puneri_Paltan_none_early_single||doordie_unknown_Gujarat_Giants_vs_Puneri_Paltan_none_early_zero,7,6.0
doordie_unknown_Gujarat_Giants_vs_Puneri_Paltan_none_early_zero||doordie_success_Gujarat_Giants_vs_Puneri_Paltan_none_early_single,4,3.0
doordie_unknown_Gujarat_Giants_vs_Puneri_Paltan_none_early_zero,22,-1.0
doordie_success_Gujarat_Giants_vs_Puneri_Paltan_none_early_single,20,-1.0
bonus_success_Gujarat_Giants_vs_Puneri_Paltan_null_early_zero,11,-1.0
doordie_success_Gujarat_Giants_vs_Puneri_Paltan_none_early_high,5,-1.0
empty_unknown_Gujarat_Giants_vs_Puneri_Paltan_none_early_zero,4,-1.0
