pattern,support,gain
doordie_success_Gujarat_Giants_vs_Haryana_Steelers_none_early_single||doordie_success_Gujarat_Giants_vs_Haryana_Steelers_none_early_single||doordie_success_Gujarat_Giants_vs_Haryana_Steelers_none_early_single,5,9.0
doordie_success_Gujarat_Giants_vs_Haryana_Steelers_none_early_single||doordie_success_Gujarat_Giants_vs_Haryana_Steelers_none_early_single,9,8.0
doordie_unknown_Bengal_Warriors_vs_Haryana_Steelers_none_early_zero||doordie_unknown_Bengal_Warriors_vs_Haryana_Steelers_none_early_zero,8,7.0
doordie_success_Gujarat_Giants_vs_Haryana_Steelers_none_early_single||doordie_unknown_Gujarat_Giants_vs_Haryana_Steelers_none_early_zero,6,5.0
doordie_success_Bengal_Warriors_vs_Haryana_Steelers_none_early_single||doordie_unknown_Bengal_Warriors_vs_Haryana_Steelers_none_early_zero,5,4.0
doordie_unknown_Gujarat_Giants_vs_Haryana_Steelers_none_early_zero||doordie_success_Gujarat_Giants_vs_Haryana_Steelers_none_early_single,5,4.0
doordie_success_Gujarat_Giants_vs_Haryana_Steelers_none_early_single,17,-1.0
doordie_unknown_Bengal_Warriors_vs_Haryana_Steelers_none_early_zero,16,-1.0
doordie_unknown_Gujarat_Giants_vs_Haryana_Steelers_none_early_zero,15,-1.0
doordie_success_Bengal_Warriors_vs_Haryana_Steelers_none_early_single,7,-1.0
