pattern,support,gain
doordie_success_Haryana_Steelers_vs_Jaipur_Pink_Panthers_none_early_single||doordie_unknown_Haryana_Steelers_vs_Jaipur_Pink_Panthers_none_early_zero,12,11.0
doordie_unknown_Haryana_Steelers_vs_Jaipur_Pink_Panthers_none_early_zero||doordie_success_Haryana_Steelers_vs_Jaipur_Pink_Panthers_none_early_single||doordie_unknown_Haryana_Steelers_vs_Jaipur_Pink_Panthers_none_early_zero,5,9.0
doordie_success_Haryana_Steelers_vs_Jaipur_Pink_Panthers_none_early_single||doordie_unknown_Haryana_Steelers_vs_Jaipur_Pink_Panthers_none_early_zero||doordie_success_Haryana_Steelers_vs_Jaipur_Pink_Panthers_none_early_single,5,9.0
doordie_unknown_Haryana_Steelers_vs_Jaipur_Pink_Panthers_none_early_zero||doordie_success_Haryana_Steelers_vs_Jaipur_Pink_Panthers_none_early_single,9,8.0
doordie_success_Haryana_Steelers_vs_Jaipur_Pink_Panthers_none_early_single||doordie_success_Haryana_Steelers_vs_Jaipur_Pink_Panthers_none_early_single,6,5.0
empty_unknown_Haryana_Steelers_vs_Jaipur_Pink_Panthers_none_early_zero||empty_unknown_Haryana_Steelers_vs_Jaipur_Pink_Panthers_none_early_zero,5,4.0
doordie_success_Haryana_Steelers_vs_Jaipur_Pink_Panthers_none_early_single,21,-1.0
doordie_unknown_Haryana_Steelers_vs_Jaipur_Pink_Panthers_none_early_zero,20,-1.0
empty_unknown_Haryana_Steelers_vs_Jaipur_Pink_Panthers_none_early_zero,8,-1.0
bonus_success_Haryana_Steelers_vs_Jaipur_Pink_Panthers_left_corner_early_zero,5,-1.0
