pattern,support,gain
doordie_success_Bengal_Warriors_vs_Tamil_Thalaivas_none_early_high||doordie_unknown_Bengal_Warriors_vs_Tamil_Thalaivas_none_early_zero||doordie_success_Bengal_Warriors_vs_Tamil_Thalaivas_none_early_single,2,3.0
doordie_unknown_Bengal_Warriors_vs_Tamil_Thalaivas_none_early_zero||doordie_success_Bengal_Warriors_vs_Tamil_Thalaivas_none_early_single,3,2.0
doordie_success_Bengal_Warriors_vs_Tamil_Thalaivas_none_early_high||doordie_unknown_Bengal_Warriors_vs_Tamil_Thalaivas_none_early_zero,2,1.0
doordie_success_Bengal_Warriors_vs_Tamil_Thalaivas_none_early_single||bonus_success_Bengal_Warriors_vs_Tamil_Thalaivas_all_rounder_early_zero,1,0.0
bonus_success_Bengal_Warriors_vs_Tamil_Thalaivas_all_rounder_early_zero||doordie_unknown_Bengal_Warriors_vs_Tamil_Thalaivas_none_early_zero,1,0.0
doordie_success_Bengal_Warriors_vs_Tamil_Thalaivas_none_early_single||doordie_success_Bengal_Warriors_vs_Tamil_Thalaivas_none_early_high,1,0.0
doordie_success_Bengal_Warriors_vs_Tamil_Thalaivas_none_early_single,4,-1.0
doordie_success_Bengal_Warriors_vs_Tamil_Thalaivas_none_early_high,3,-1.0
doordie_unknown_Bengal_Warriors_vs_Tamil_Thalaivas_none_early_zero,3,-1.0
bonus_success_Bengal_Warriors_vs_Tamil_Thalaivas_all_rounder_early_zero,1,-1.0
