pattern,support,gain
doordie_unknown_Haryana_Steelers_vs_Patna_Pirates_none_early_zero||doordie_unknown_Haryana_Steelers_vs_Patna_Pirates_none_early_zero,14,13.0
doordie_unknown_Haryana_Steelers_vs_Patna_Pirates_none_early_zero||doordie_success_Haryana_Steelers_vs_Patna_Pirates_none_early_single||doordie_unknown_Haryana_Steelers_vs_Patna_Pirates_none_early_zero,6,11.0
doordie_unknown_Haryana_Steelers_vs_Patna_Pirates_none_early_zero||doordie_success_Haryana_Steelers_vs_Patna_Pirates_none_early_single,10,9.0
doordie_success_Haryana_Steelers_vs_Patna_Pirates_none_early_single||doordie_unknown_Haryana_Steelers_vs_Patna_Pirates_none_early_zero,9,8.0
doordie_unknown_Bengaluru_Bulls_vs_Patna_Pirates_none_early_zero||doordie_unknown_Bengaluru_Bulls_vs_Patna_Pirates_none_early_zero,6,5.0
doordie_unknown_Haryana_Steelers_vs_Patna_Pirates_none_early_zero,39,-1.0
doordie_success_Haryana_Steelers_vs_Patna_Pirates_none_early_single,16,-1.0
empty_unknown_Haryana_Steelers_vs_Patna_Pirates_none_early_zero,10,-1.0
doordie_unknown_Bengaluru_Bulls_vs_Patna_Pirates_none_early_zero,10,-1.0
doordie_success_Haryana_Steelers_vs_Patna_Pirates_none_early_high,5,-1.0
