pattern,support,gain
regular_success_nan_vs_Bengal_Warriors_none_early_single||regular_success_nan_vs_Bengal_Warriors_none_early_single,22,21.0
empty_unknown_nan_vs_Bengal_Warriors_none_early_zero||empty_unknown_nan_vs_Bengal_Warriors_none_early_zero,21,20.0
regular_success_nan_vs_Bengal_Warriors_none_early_single||regular_success_nan_vs_Bengal_Warriors_none_early_single||regular_success_nan_vs_Bengal_Warriors_none_early_single,10,19.0
empty_unknown_nan_vs_Bengal_Warriors_none_early_zero||regular_success_nan_vs_Bengal_Warriors_none_early_single,18,17.0
regular_success_nan_vs_Bengal_Warriors_none_early_single||empty_unknown_nan_vs_Bengal_Warriors_none_early_zero,15,14.0
bonus_success_nan_vs_Bengal_Warriors_unknown_early_zero||empty_unknown_nan_vs_Bengal_Warriors_none_early_zero,14,13.0
empty_unknown_nan_vs_Bengal_Warriors_none_early_zero||bonus_success_nan_vs_Bengal_Warriors_unknown_early_zero,10,9.0
empty_unknown_nan_vs_Bengal_Warriors_none_early_zero,58,-1.0
regular_success_nan_vs_Bengal_Warriors_none_early_single,50,-1.0
bonus_success_nan_vs_Bengal_Warriors_unknown_early_zero,30,-1.0
