pattern,support,gain
empty_unknown_Jaipur_Pink_Panthers_vs_UP_Yoddhas_none_early_zero||empty_unknown_Jaipur_Pink_Panthers_vs_UP_Yoddhas_none_early_zero,4,3.0
bonus_success_Jaipur_Pink_Panthers_vs_UP_Yoddhas_unknown_early_zero||empty_unknown_Jaipur_Pink_Panthers_vs_UP_Yoddhas_none_early_zero||empty_unknown_Jaipur_Pink_Panthers_vs_UP_Yoddhas_none_early_zero,2,3.0
empty_unknown_Jaipur_Pink_Panthers_vs_UP_Yoddhas_none_early_zero||empty_unknown_Jaipur_Pink_Panthers_vs_UP_Yoddhas_none_early_zero||empty_unknown_Jaipur_Pink_Panthers_vs_UP_Yoddhas_none_early_zero,2,3.0
bonus_success_Jaipur_Pink_Panthers_vs_UP_Yoddhas_unknown_early_zero||empty_unknown_Jaipur_Pink_Panthers_vs_UP_Yoddhas_none_early_zero,3,2.0
empty_unknown_Jaipur_Pink_Panthers_vs_UP_Yoddhas_none_early_zero||bonus_success_Jaipur_Pink_Panthers_vs_UP_Yoddhas_unknown_early_zero,2,1.0
bonus_success_Jaipur_Pink_Panthers_vs_UP_Yoddhas_unknown_early_zero||regular_unknown_Jaipur_Pink_Panthers_vs_UP_Yoddhas_none_early_zero,1,0.0
regular_unknown_Jaipur_Pink_Panthers_vs_UP_Yoddhas_none_early_zero||bonus_success_Jaipur_Pink_Panthers_vs_UP_Yoddhas_unknown_early_zero,1,0.0
empty_unknown_Jaipur_Pink_Panthers_vs_UP_Yoddhas_none_early_zero,8,-1.0
bonus_success_Jaipur_Pink_Panthers_vs_UP_Yoddhas_unknown_early_zero,4,-1.0
regular_unknown_Jaipur_Pink_Panthers_vs_UP_Yoddhas_none_early_zero,2,-1.0
