pattern,support,gain
doordie_unknown_Tamil_Thalaivas_vs_Telugu_Titans_none_early_zero||doordie_unknown_Tamil_Thalaivas_vs_Telugu_Titans_none_early_zero,6,5.0
doordie_unknown_Tamil_Thalaivas_vs_Telugu_Titans_none_early_zero||doordie_unknown_Tamil_Thalaivas_vs_Telugu_Titans_none_early_zero||doordie_success_Tamil_Thalaivas_vs_Telugu_Titans_none_early_single,3,5.0
doordie_unknown_Tamil_Thalaivas_vs_Telugu_Titans_none_early_zero||doordie_unknown_Tamil_Thalaivas_vs_Telugu_Titans_none_early_zero||doordie_success_Tamil_Thalaivas_vs_Telugu_Titans_none_early_single||doordie_unknown_Tamil_Thalaivas_vs_Telugu_Titans_none_early_zero,2,5.0
doordie_unknown_Tamil_Thalaivas_vs_Telugu_Titans_none_early_zero||doordie_unknown_Tamil_Thalaivas_vs_Telugu_Titans_none_early_zero||doordie_unknown_Tamil_Thalaivas_vs_Telugu_Titans_none_early_zero,2,3.0
doordie_unknown_Tamil_Thalaivas_vs_Telugu_Titans_none_early_zero||doordie_success_Tamil_Thalaivas_vs_Telugu_Titans_none_early_single||doordie_unknown_Tamil_Thalaivas_vs_Telugu_Titans_none_early_zero,2,3.0
doordie_success_Tamil_Thalaivas_vs_Telugu_Titans_none_early_single||doordie_unknown_Tamil_Thalaivas_vs_Telugu_Titans_none_early_zero||doordie_unknown_Tamil_Thalaivas_vs_Telugu_Titans_none_early_zero,2,3.0
doordie_unknown_Tamil_Thalaivas_vs_Telugu_Titans_none_early_zero||doordie_success_Tamil_Thalaivas_vs_Telugu_Titans_none_early_single,3,2.0
doordie_success_Tamil_Thalaivas_vs_Telugu_Titans_none_early_single||doordie_unknown_Tamil_Thalaivas_vs_Telugu_Titans_none_early_zero,3,2.0
doordie_unknown_Tamil_Thalaivas_vs_Telugu_Titans_none_early_zero,13,-1.0
doordie_success_Tamil_Thalaivas_vs_Telugu_Titans_none_early_single,4,-1.0
