pattern,support,gain
doordie_success_Patna_Pirates_vs_U_Mumba_none_early_single||doordie_unknown_Patna_Pirates_vs_U_Mumba_none_early_zero,10,9.0
doordie_unknown_Patna_Pirates_vs_U_Mumba_none_early_zero||doordie_success_Patna_Pirates_vs_U_Mumba_none_early_single,8,7.0
doordie_unknown_Patna_Pirates_vs_U_Mumba_none_early_zero||doordie_unknown_Patna_Pirates_vs_U_Mumba_none_early_zero,7,6.0
doordie_unknown_Patna_Pirates_vs_U_Mumba_none_early_zero,26,-1.0
doordie_success_Patna_Pirates_vs_U_Mumba_none_early_single,25,-1.0
empty_unknown_Patna_Pirates_vs_U_Mumba_none_early_zero,10,-1.0
bonus_success_Patna_Pirates_vs_U_Mumba_left_corner_early_zero,8,-1.0
doordie_unknown_U.P._Yoddha_vs_U_Mumba_none_early_zero,8,-1.0
bonus_success_Patna_Pirates_vs_U_Mumba_null_early_zero,6,-1.0
bonus_success_U.P._Yoddha_vs_U_Mumba_null_early_zero,6,-1.0
