pattern,support,gain
regular_success_Gujarat_Giants_vs_Bengal_Warriors_none_early_single||regular_success_Gujarat_Giants_vs_Bengal_Warriors_none_early_single,5,4.0
regular_success_Gujarat_Giants_vs_Bengal_Warriors_none_early_single||empty_unknown_Gujarat_Giants_vs_Bengal_Warriors_none_early_zero,5,4.0
empty_unknown_Gujarat_Giants_vs_Bengal_Warriors_none_early_zero||regular_success_Gujarat_Giants_vs_Bengal_Warriors_none_early_high,4,3.0
regular_success_Gujarat_Giants_vs_Bengal_Warriors_none_early_single,12,-1.0
empty_unknown_Gujarat_Giants_vs_Bengal_Warriors_none_early_zero,10,-1.0
regular_success_Gujarat_Giants_vs_Bengal_Warriors_none_early_high,7,-1.0
bonus_success_Gujarat_Giants_vs_Bengal_Warriors_null_early_zero,5,-1.0
doordie_success_Gujarat_Giants_vs_Bengal_Warriors_none_early_single,5,-1.0
doordie_success_Gujarat_Giants_vs_Bengal_Warriors_none_early_high,4,-1.0
doordie_unknown_Gujarat_Giants_vs_Bengal_Warriors_none_early_zero,2,-1.0
