pattern,support,gain
empty_unknown_nan_vs_Bengaluru_Bulls_none_early_zero||empty_unknown_nan_vs_Bengaluru_Bulls_none_early_zero,19,18.0
empty_unknown_nan_vs_Bengaluru_Bulls_none_early_zero||empty_unknown_nan_vs_Bengaluru_Bulls_none_early_zero||empty_unknown_nan_vs_Bengaluru_Bulls_none_early_zero,8,15.0
empty_unknown_nan_vs_Bengaluru_Bulls_none_early_zero||regular_success_nan_vs_Bengaluru_Bulls_none_early_single,13,12.0
empty_unknown_nan_vs_Bengaluru_Bulls_none_early_zero||empty_unknown_nan_vs_Bengaluru_Bulls_none_early_zero||regular_success_nan_vs_Bengaluru_Bulls_none_early_single,6,11.0
regular_success_nan_vs_Bengaluru_Bulls_none_early_single||bonus_success_nan_vs_Bengaluru_Bulls_unknown_early_zero,9,8.0
regular_success_nan_vs_Bengaluru_Bulls_none_early_single||empty_unknown_nan_vs_Bengaluru_Bulls_none_early_zero,9,8.0
bonus_success_nan_vs_Bengaluru_Bulls_unknown_early_zero||empty_unknown_nan_vs_Bengaluru_Bulls_none_early_zero,7,6.0
empty_unknown_nan_vs_Bengaluru_Bulls_none_early_zero,42,-1.0
regular_success_nan_vs_Bengaluru_Bulls_none_early_single,27,-1.0
bonus_success_nan_vs_Bengaluru_Bulls_unknown_early_zero,17,-1.0
