pattern,support,gain
doordie_success_Patna_Pirates_vs_Bengal_Warriors_none_early_single||doordie_success_Patna_Pirates_vs_Bengal_Warriors_none_early_single,20,19.0
doordie_success_Patna_Pirates_vs_Bengal_Warriors_none_early_single||doordie_success_Patna_Pirates_vs_Bengal_Warriors_none_early_single||doordie_success_Patna_Pirates_vs_Bengal_Warriors_none_early_single,7,13.0
doordie_success_Patna_Pirates_vs_Bengal_Warriors_none_early_single||doordie_unknown_Patna_Pirates_vs_Bengal_Warriors_none_early_zero,8,7.0
doordie_unknown_Patna_Pirates_vs_Bengal_Warriors_none_early_zero||doordie_success_Patna_Pirates_vs_Bengal_Warriors_none_early_single,6,5.0
doordie_success_Patna_Pirates_vs_Bengal_Warriors_none_early_single,42,-1.0
doordie_unknown_Patna_Pirates_vs_Bengal_Warriors_none_early_zero,15,-1.0
doordie_unknown_U.P._Yoddha_vs_Bengal_Warriors_none_early_zero,10,-1.0
doordie_success_Patna_Pirates_vs_Bengal_Warriors_none_early_high,9,-1.0
doordie_success_U.P._Yoddha_vs_Bengal_Warriors_none_early_single,8,-1.0
bonus_success_Patna_Pirates_vs_Bengal_Warriors_null_early_zero,6,-1.0
