pattern,support,gain
doordie_unknown_U_Mumba_vs_Gujarat_Giants_none_early_zero||doordie_unknown_U_Mumba_vs_Gujarat_Giants_none_early_zero,9,8.0
doordie_unknown_U_Mumba_vs_Gujarat_Giants_none_early_zero||doordie_success_U_Mumba_vs_Gujarat_Giants_none_early_single||doordie_unknown_U_Mumba_vs_Gujarat_Giants_none_early_zero,4,7.0
doordie_success_U_Mumba_vs_Gujarat_Giants_none_early_single||doordie_unknown_U_Mumba_vs_Gujarat_Giants_none_early_zero,6,5.0
doordie_unknown_U_Mumba_vs_Gujarat_Giants_none_early_zero||doordie_success_U_Mumba_vs_Gujarat_Giants_none_early_single,5,4.0
doordie_unknown_U_Mumba_vs_Gujarat_Giants_none_early_zero||doordie_success_U_Mumba_vs_Gujarat_Giants_none_early_high,3,2.0
bonus_success_U_Mumba_vs_Gujarat_Giants_left_cover_early_zero||doordie_unknown_U_Mumba_vs_Gujarat_Giants_none_early_zero,3,2.0
doordie_unknown_U_Mumba_vs_Gujarat_Giants_none_early_zero,19,-1.0
doordie_success_U_Mumba_vs_Gujarat_Giants_none_early_single,8,-1.0
bonus_success_U_Mumba_vs_Gujarat_Giants_left_cover_early_zero,5,-1.0
doordie_success_U_Mumba_vs_Gujarat_Giants_none_early_high,3,-1.0
