pattern,support,gain
doordie_success_Bengal_Warriors_vs_U_Mumba_none_early_single||doordie_unknown_Bengal_Warriors_vs_U_Mumba_none_early_zero,6,5.0
doordie_unknown_U.P._Yoddha_vs_U_Mumba_none_early_zero||doordie_success_U.P._Yoddha_vs_U_Mumba_none_early_single,5,4.0
doordie_success_U.P._Yoddha_vs_U_Mumba_none_early_single||doordie_unknown_U.P._Yoddha_vs_U_Mumba_none_early_zero,5,4.0
doordie_success_U.P._Yoddha_vs_U_Mumba_none_early_single,18,-1.0
doordie_unknown_U.P._Yoddha_vs_U_Mumba_none_early_zero,16,-1.0
doordie_success_Bengal_Warriors_vs_U_Mumba_none_early_single,11,-1.0
doordie_unknown_Bengal_Warriors_vs_U_Mumba_none_early_zero,11,-1.0
bonus_success_U.P._Yoddha_vs_U_Mumba_left_corner_early_zero,9,-1.0
bonus_success_Bengal_Warriors_vs_U_Mumba_null_early_zero,4,-1.0
bonus_success_U.P._Yoddha_vs_U_Mumba_unknown_early_zero,4,-1.0
