pattern,support,gain
doordie_unknown_Gujarat_Giants_vs_Puneri_Paltan_none_early_zero||doordie_unknown_Gujarat_Giants_vs_Puneri_Paltan_none_early_zero||doordie_unknown_Gujarat_Giants_vs_Puneri_Paltan_none_early_zero,4,7.0
doordie_unknown_Gujarat_Giants_vs_Puneri_Paltan_none_early_zero||doordie_unknown_Gujarat_Giants_vs_Puneri_Paltan_none_early_zero,7,6.0
doordie_unknown_Gujarat_Giants_vs_Puneri_Paltan_none_early_zero||doordie_success_Gujarat_Giants_vs_Puneri_Paltan_none_early_single||doordie_unknown_Gujarat_Giants_vs_Puneri_Paltan_none_early_zero,3,5.0
doordie_unknown_Gujarat_Giants_vs_Puneri_Paltan_none_early_zero||doordie_success_Gujarat_Giants_vs_Puneri_Paltan_none_early_single,4,3.0
doordie_success_Gujarat_Giants_vs_Puneri_Paltan_none_early_single||doordie_unknown_Gujarat_Giants_vs_Puneri_Paltan_none_early_zero,3,2.0
doordie_unknown_Gujarat_Giants_vs_Puneri_Paltan_none_early_zero,17,-1.0
doordie_unknown_Bengal_Warriors_vs_Puneri_Paltan_none_early_zero,6,-1.0
doordie_success_Bengal_Warriors_vs_Puneri_Paltan_none_early_single,6,-1.0
doordie_success_Gujarat_Giants_vs_Puneri_Paltan_none_early_single,6,-1.0
bonus_success_Bengal_Warriors_vs_Puneri_Paltan_left_corner_early_zero,2,-1.0
