pattern,support,gain
doordie_success_Puneri_Paltan_vs_Gujarat_Giants_none_early_single||doordie_success_Puneri_Paltan_vs_Gujarat_Giants_none_early_single,14,13.0
doordie_success_Puneri_Paltan_vs_Gujarat_Giants_none_early_single||doordie_success_Puneri_Paltan_vs_Gujarat_Giants_none_early_single||doordie_success_Puneri_Paltan_vs_Gujarat_Giants_none_early_single,7,13.0
empty_unknown_Puneri_Paltan_vs_Gujarat_Giants_none_early_zero||empty_unknown_Puneri_Paltan_vs_Gujarat_Giants_none_early_zero,12,11.0
doordie_success_Puneri_Paltan_vs_Gujarat_Giants_none_early_single||doordie_unknown_Puneri_Paltan_vs_Gujarat_Giants_none_early_zero,10,9.0
doordie_unknown_Puneri_Paltan_vs_Gujarat_Giants_none_early_zero||doordie_success_Puneri_Paltan_vs_Gujarat_Giants_none_early_single,8,7.0
doordie_success_Puneri_Paltan_vs_Gujarat_Giants_none_early_single,34,-1.0
empty_unknown_Puneri_Paltan_vs_Gujarat_Giants_none_early_zero,24,-1.0
doordie_unknown_Puneri_Paltan_vs_Gujarat_Giants_none_early_zero,17,-1.0
regular_success_Puneri_Paltan_vs_Gujarat_Giants_none_early_single,11,-1.0
bonus_success_Puneri_Paltan_vs_Gujarat_Giants_null_early_zero,8,-1.0
