pattern,support,gain
doordie_unknown_U.P._Yoddha_vs_Dabang_Delhi_K.C._none_early_zero||doordie_unknown_U.P._Yoddha_vs_Dabang_Delhi_K.C._none_early_zero,4,3.0
doordie_unknown_U.P._Yoddha_vs_Dabang_Delhi_K.C._none_early_zero||doordie_unknown_U.P._Yoddha_vs_Dabang_Delhi_K.C._none_early_zero||doordie_unknown_U.P._Yoddha_vs_Dabang_Delhi_K.C._none_early_zero,2,3.0
bonus_success_U.P._Yoddha_vs_Dabang_Delhi_K.C._unknown_early_zero||doordie_unknown_U.P._Yoddha_vs_Dabang_Delhi_K.C._none_early_zero,1,0.0
doordie_unknown_U.P._Yoddha_vs_Dabang_Delhi_K.C._none_early_zero||bonus_success_U.P._Yoddha_vs_Dabang_Delhi_K.C._unknown_early_zero,1,0.0
bonus_success_U.P._Yoddha_vs_Dabang_Delhi_K.C._unknown_early_zero||doordie_success_U.P._Yoddha_vs_Dabang_Delhi_K.C._none_early_single,1,0.0
doordie_success_U.P._Yoddha_vs_Dabang_Delhi_K.C._none_early_single||doordie_unknown_U.P._Yoddha_vs_Dabang_Delhi_K.C._none_early_zero,1,0.0
doordie_unknown_U.P._Yoddha_vs_Dabang_Delhi_K.C._none_early_zero,7,-1.0
bonus_success_U.P._Yoddha_vs_Dabang_Delhi_K.C._unknown_early_zero,2,-1.0
doordie_success_U.P._Yoddha_vs_Dabang_Delhi_K.C._none_early_single,2,-1.0
bonus_success_U.P._Yoddha_vs_Dabang_Delhi_K.C._none_early_zero,1,-1.0
