pattern,support,gain
doordie_success_U_Mumba_vs_Tamil_Thalaivas_none_early_single||doordie_unknown_U_Mumba_vs_Tamil_Thalaivas_none_early_zero,9,8.0
doordie_success_U_Mumba_vs_Tamil_Thalaivas_none_early_single||doordie_success_U_Mumba_vs_Tamil_Thalaivas_none_early_single,8,7.0
doordie_unknown_Telugu_Titans_vs_Tamil_Thalaivas_none_early_zero||doordie_unknown_Telugu_Titans_vs_Tamil_Thalaivas_none_early_zero,8,7.0
doordie_unknown_U_Mumba_vs_Tamil_Thalaivas_none_early_zero||bonus_success_U_Mumba_vs_Tamil_Thalaivas_null_early_zero,6,5.0
doordie_unknown_U_Mumba_vs_Tamil_Thalaivas_none_early_zero,22,-1.0
doordie_success_U_Mumba_vs_Tamil_Thalaivas_none_early_single,20,-1.0
doordie_unknown_Telugu_Titans_vs_Tamil_Thalaivas_none_early_zero,15,-1.0
bonus_success_U_Mumba_vs_Tamil_Thalaivas_null_early_zero,8,-1.0
bonus_success_Telugu_Titans_vs_Tamil_Thalaivas_null_early_zero,6,-1.0
doordie_success_Telugu_Titans_vs_Tamil_Thalaivas_none_early_single,5,-1.0
