pattern,support,gain
doordie_unknown_U_Mumba_vs_Telugu_Titans_none_early_zero||doordie_success_U_Mumba_vs_Telugu_Titans_none_early_single,2,1.0
doordie_success_U_Mumba_vs_Telugu_Titans_none_early_single||empty_unknown_U_Mumba_vs_Telugu_Titans_none_early_zero,1,0.0
empty_unknown_U_Mumba_vs_Telugu_Titans_none_early_zero||bonus_success_U_Mumba_vs_Telugu_Titans_nan_early_zero,1,0.0
doordie_success_U_Mumba_vs_Telugu_Titans_none_early_single,3,-1.0
empty_unknown_U_Mumba_vs_Telugu_Titans_none_early_zero,2,-1.0
doordie_unknown_U_Mumba_vs_Telugu_Titans_none_early_zero,2,-1.0
bonus_success_U_Mumba_vs_Telugu_Titans_nan_early_zero,1,-1.0
bonus_success_U_Mumba_vs_Telugu_Titans_null_early_zero,1,-1.0
bonus_success_U_Mumba_vs_Telugu_Titans_unknown_early_zero,1,-1.0
allout_success_U_Mumba_vs_Telugu_Titans_none_early_high,1,-1.0
