pattern,support,gain
doordie_unknown_U.P._Yoddha_vs_Patna_Pirates_none_early_zero||doordie_unknown_U.P._Yoddha_vs_Patna_Pirates_none_early_zero||doordie_unknown_U.P._Yoddha_vs_Patna_Pirates_none_early_zero||doordie_unknown_U.P._Yoddha_vs_Patna_Pirates_none_early_zero,8,23.0
doordie_unknown_U.P._Yoddha_vs_Patna_Pirates_none_early_zero||doordie_unknown_U.P._Yoddha_vs_Patna_Pirates_none_early_zero||doordie_unknown_U.P._Yoddha_vs_Patna_Pirates_none_early_zero,9,17.0
doordie_unknown_U.P._Yoddha_vs_Patna_Pirates_none_early_zero||doordie_unknown_U.P._Yoddha_vs_Patna_Pirates_none_early_zero,13,12.0
doordie_success_U.P._Yoddha_vs_Patna_Pirates_none_early_single||doordie_success_U.P._Yoddha_vs_Patna_Pirates_none_early_single,5,4.0
doordie_success_U.P._Yoddha_vs_Patna_Pirates_none_early_single||doordie_unknown_U.P._Yoddha_vs_Patna_Pirates_none_early_zero,5,4.0
bonus_success_U.P._Yoddha_vs_Patna_Pirates_left_corner_early_zero||doordie_unknown_U.P._Yoddha_vs_Patna_Pirates_none_early_zero,3,2.0
doordie_unknown_U.P._Yoddha_vs_Patna_Pirates_none_early_zero,22,-1.0
doordie_success_U.P._Yoddha_vs_Patna_Pirates_none_early_single,13,-1.0
bonus_success_U.P._Yoddha_vs_Patna_Pirates_left_corner_early_zero,5,-1.0
doordie_unknown_Bengal_Warriors_vs_Patna_Pirates_none_early_zero,4,-1.0
