pattern,support,gain
doordie_unknown_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_zero||doordie_unknown_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_zero||doordie_unknown_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_zero||doordie_unknown_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_zero,8,23.0
doordie_unknown_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_zero||doordie_unknown_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_zero||doordie_unknown_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_zero,9,17.0
doordie_unknown_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_zero||doordie_unknown_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_zero,10,9.0
doordie_unknown_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_zero||doordie_success_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_single,1,0.0
doordie_success_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_single||doordie_unknown_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_zero,1,0.0
doordie_unknown_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_zero||bonus_success_U.P._Yoddha_vs_Bengaluru_Bulls_right_cover_early_zero,1,0.0
bonus_success_U.P._Yoddha_vs_Bengaluru_Bulls_right_cover_early_zero||doordie_unknown_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_zero,1,0.0
doordie_unknown_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_zero,13,-1.0
doordie_success_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_single,1,-1.0
bonus_success_U.P._Yoddha_vs_Bengaluru_Bulls_right_cover_early_zero,1,-1.0
