pattern,support,gain
doordie_success_Bengal_Warriors_vs_U.P._Yoddha_none_early_single||doordie_success_Bengal_Warriors_vs_U.P._Yoddha_none_early_single||doordie_success_Bengal_Warriors_vs_U.P._Yoddha_none_early_single,13,25.0
doordie_success_Bengal_Warriors_vs_U.P._Yoddha_none_early_single||doordie_success_Bengal_Warriors_vs_U.P._Yoddha_none_early_single,21,20.0
doordie_unknown_Bengal_Warriors_vs_U.P._Yoddha_none_early_zero||doordie_success_Bengal_Warriors_vs_U.P._Yoddha_none_early_single,12,11.0
doordie_success_Bengal_Warriors_vs_U.P._Yoddha_none_early_single||bonus_success_Bengal_Warriors_vs_U.P._Yoddha_null_early_zero,10,9.0
doordie_success_Bengal_Warriors_vs_U.P._Yoddha_none_early_single||doordie_unknown_Bengal_Warriors_vs_U.P._Yoddha_none_early_zero,9,8.0
bonus_success_Bengal_Warriors_vs_U.P._Yoddha_null_early_zero||doordie_unknown_Bengal_Warriors_vs_U.P._Yoddha_none_early_zero,9,8.0
doordie_success_Bengal_Warriors_vs_U.P._Yoddha_none_early_single,45,-1.0
doordie_unknown_Bengal_Warriors_vs_U.P._Yoddha_none_early_zero,27,-1.0
bonus_success_Bengal_Warriors_vs_U.P._Yoddha_null_early_zero,19,-1.0
doordie_success_Bengal_Warriors_vs_U.P._Yoddha_none_early_high,9,-1.0
