pattern,support,gain
doordie_unknown_U_Mumba_vs_U.P._Yoddha_none_early_zero||doordie_unknown_U_Mumba_vs_U.P._Yoddha_none_early_zero,8,7.0
doordie_unknown_U_Mumba_vs_U.P._Yoddha_none_early_zero||doordie_unknown_U_Mumba_vs_U.P._Yoddha_none_early_zero||doordie_unknown_U_Mumba_vs_U.P._Yoddha_none_early_zero,4,7.0
doordie_unknown_U_Mumba_vs_U.P._Yoddha_none_early_zero||doordie_success_U_Mumba_vs_U.P._Yoddha_none_early_single||doordie_unknown_U_Mumba_vs_U.P._Yoddha_none_early_zero,3,5.0
doordie_success_U_Mumba_vs_U.P._Yoddha_none_early_single||doordie_success_U_Mumba_vs_U.P._Yoddha_none_early_single,5,4.0
doordie_success_U_Mumba_vs_U.P._Yoddha_none_early_single||doordie_unknown_U_Mumba_vs_U.P._Yoddha_none_early_zero,4,3.0
doordie_unknown_U_Mumba_vs_U.P._Yoddha_none_early_zero||doordie_success_U_Mumba_vs_U.P._Yoddha_none_early_single,4,3.0
doordie_unknown_U_Mumba_vs_U.P._Yoddha_none_early_zero,16,-1.0
doordie_success_U_Mumba_vs_U.P._Yoddha_none_early_single,12,-1.0
bonus_success_U_Mumba_vs_U.P._Yoddha_defender_early_zero,3,-1.0
bonus_success_U_Mumba_vs_U.P._Yoddha_null_early_zero,2,-1.0
