pattern,support,gain
regular_success_Gujarat_Giants_vs_Haryana_Steelers_none_early_single||regular_success_Gujarat_Giants_vs_Haryana_Steelers_none_early_single,8,7.0
regular_success_Gujarat_Giants_vs_Haryana_Steelers_none_early_single||regular_success_Gujarat_Giants_vs_Haryana_Steelers_none_early_single||regular_success_Gujarat_Giants_vs_Haryana_Steelers_none_early_single,4,7.0
bonus_success_Gujarat_Giants_vs_Haryana_Steelers_unknown_early_zero||empty_unknown_Gujarat_Giants_vs_Haryana_Steelers_none_early_zero,5,4.0
empty_unknown_Gujarat_Giants_vs_Haryana_Steelers_none_early_zero||empty_unknown_Gujarat_Giants_vs_Haryana_Steelers_none_early_zero,5,4.0
regular_success_Gujarat_Giants_vs_Haryana_Steelers_none_early_single||bonus_success_Gujarat_Giants_vs_Haryana_Steelers_unknown_early_zero,4,3.0
empty_unknown_Gujarat_Giants_vs_Haryana_Steelers_none_early_zero||regular_success_Gujarat_Giants_vs_Haryana_Steelers_none_early_single,4,3.0
regular_success_Gujarat_Giants_vs_Haryana_Steelers_none_early_single,19,-1.0
empty_unknown_Gujarat_Giants_vs_Haryana_Steelers_none_early_zero,16,-1.0
bonus_success_Gujarat_Giants_vs_Haryana_Steelers_unknown_early_zero,7,-1.0
bonus_success_Gujarat_Giants_vs_Haryana_Steelers_nan_early_zero,3,-1.0
