pattern,support,gain
empty_unknown_Haryana_Steelers_vs_Tamil_Thalaivas_none_early_zero||empty_unknown_Haryana_Steelers_vs_Tamil_Thalaivas_none_early_zero,21,20.0
doordie_unknown_Haryana_Steelers_vs_Tamil_Thalaivas_none_early_zero||doordie_unknown_Haryana_Steelers_vs_Tamil_Thalaivas_none_early_zero,9,8.0
regular_success_Haryana_Steelers_vs_Tamil_Thalaivas_none_early_single||empty_unknown_Haryana_Steelers_vs_Tamil_Thalaivas_none_early_zero,8,7.0
bonus_success_Haryana_Steelers_vs_Tamil_Thalaivas_null_early_zero||empty_unknown_Haryana_Steelers_vs_Tamil_Thalaivas_none_early_zero,8,7.0
empty_unknown_Haryana_Steelers_vs_Tamil_Thalaivas_none_early_zero,46,-1.0
regular_success_Haryana_Steelers_vs_Tamil_Thalaivas_none_early_single,23,-1.0
doordie_unknown_Haryana_Steelers_vs_Tamil_Thalaivas_none_early_zero,20,-1.0
bonus_success_Haryana_Steelers_vs_Tamil_Thalaivas_null_early_zero,15,-1.0
doordie_success_Haryana_Steelers_vs_Tamil_Thalaivas_none_early_single,13,-1.0
bonus_success_Haryana_Steelers_vs_Tamil_Thalaivas_unknown_early_zero,11,-1.0
